,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
80,"6,1",['Brett William Mauser'],DESCONOCIDO,"Isabella Montoya is a Green Agent, an assassin employed by the government to eliminate CO2 emissions by eliminating the population, one sacrificial lamb at a time.",1h 36min,Green
81,--,['Shyamal K. Mishra'],['Harsh Tyagi'],,--,Resham Dunkkk
82,"3,7","['J.T. Boone', 'John Craddock']",['J.T. Boone'],"The military's attempt to shoot down an orbiting satellite unleashes a space-borne epidemic on a remote, small town.",1h 20min,Germ
83,"4,3","['Robert Crombie', 'Sofya Skya']",DESCONOCIDO,"Maya se convierte en el objetivo de la mafia rusa después de que su esposo, un exitoso hombre de negocios estadounidense, muere.",1h 28min,Cisne blanco
84,--,['José Luis Vera'],DESCONOCIDO,,1h 37min,La última orden
85,"7,6",DESCONOCIDO,"['Bill Corbett', 'Kevin Murphy', 'Michael J. Nelson']","The hilarious trio takes on this story of a Russian cyborg who shoots lasers out of his eyes, starring Christopher Plummer and Martin Landau.",1h 20min,RiffTrax: Firehead
86,--,['John Solo'],DESCONOCIDO,"Mr Ibu, a Nigerian heavyweight boxing champion goes to Sierra Leone to fight the Sierra Leone heavyweight boxing champion.",--,Ibu in Sierra Leone
87,"9,0",['Will Moore'],['Will Moore'],"Es una amenaza desde hace años, las tensiones aumentan y la tregua se cuestiona. La guerra es inevitable. Ahora las fuerzas del bien y del mal se preparan para una furiosa y rugiente batalla.",1h 40min,The Nephilim
88,"6,5",['Mark Schmidt'],"['Kenny Golde', 'Richard Lasser', 'Jack Snyder']","A young man, separated from his family in World War II, disguises himself as a Nazi S.S. Officer and uncovers more than just his family whereabouts.",2h 4min,Al lado del enemigo
89,"5,8",['Andrew Niccol'],"['Andrew Niccol', 'Stephenie Meyer']","Cuando un enemigo invisible amenaza a la humanidad apoderándose de sus cuerpos y borrando sus recuerdos, Melanie Stryder lo arriesga todo para proteger a las personas que le importan.",2h 5min,The Host (La huésped)
90,--,['Gopi Kiran'],['Gopi Kiran'],"Kiran, a young man, and Geetha meet and fall head over heels in love with each other. However, trouble begins when Sathya, a gangster, also falls in love with Geetha and forcefully tries to marry her",--,Ale
91,"4,9",['Shaky González'],DESCONOCIDO,"Discarded by society, let down by their bank and evicted from their homes, three senior citizens plan a nice little bank robbery to set things right. But things don't go quite that easy...",1h 32min,Det grå guld
92,"4,8",['Bryan Ramirez'],['Bryan Ramirez'],"Four friends from the rough side of town grow apart when two are consumed by a life of crime, and the other two become FBI agents sent deep undercover - to bring down those childhood friends.",1h 52min,Line of Duty
