,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
175,Abhiram Bhadkamkar,Desconocido,"['Aamhi Asu Laadke', 'Chase', 'Khabardar', 'Ghayaal']","['Writer', 'Actor', 'Director']",Desconocido,--
176,Bharat Jadhav,1973,"['Fakta Ladh Mhana', 'Vaastav: The Reality', 'Saade Maade Teen', 'Zabardast']",['Actor'],Desconocido,--
177,Siddharth Jadhav,1981,"['Radhe', 'Sooryavanshi', 'Dhurala', 'Simmba']",['Actor'],1 win & 2 nominations,--
178,Bharath Bhagavathar,Desconocido,"['Deadly Soma', 'Auto Shankar', 'Kallarali Hoovagi', 'Nammoora Mandaara Hoove']",['Actor'],Desconocido,--
179,Ramesh Bhat,Desconocido,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3', 'Shanti Kranti', 'Dr. 56']","['Actor', 'Producer', 'Director']",Desconocido,--
180,Sadashiva Brahmavar,Desconocido,"['Guri', 'Golibar', 'Shivamani', 'Bombaat']",['Actor'],Desconocido,--
181,Jeniffer,1983,"['Yaadein...', 'Jogi the King', 'Masti', 'Naaga']",['Actress'],Desconocido,--
182,Mohan Juneja,Desconocido,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1', 'Sri Renuka Devi', 'Love in Nepal']","['Actor', 'Writer']",Desconocido,--
183,Mansoor Ali Khan,1961,"['Leo', 'Captain Prabhakaran', 'Perarasu', 'Padaiyappa']","['Actor', 'Second Unit Director or Assistant Director', 'Music Department']",Desconocido,--
184,Sadhu Kokila,1966,"['Mr. Theertha', 'Mr. And Mrs. Ramchari', 'Gange Baare Thunge Baare', 'Yajamana']","['Actor', 'Composer', 'Music Department']",2 wins & 5 nominations,--
185,Honnavalli Krishna,Desconocido,"['Babruvahana', 'Anand', 'Guri', 'Om']","['Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
186,Shashi Kumar,Desconocido,['Masti'],['Actor'],Desconocido,--
187,Lakshman,Desconocido,"['Chakravyuha', 'Antima Theerpu', 'Amma', 'Malla']","['Actor', 'Music Department']",Desconocido,--
188,Rica Matsumoto,1968,"['Pokémon', 'Pokémon: The First Movie - Mewtwo Strikes Back', 'Pokémon the Movie 2000', 'Perfect Blue']","['Actress', 'Music Department', 'Soundtrack']",Desconocido,--
189,Megumi Toyoguchi,1978,"['Final Fantasy VII: Advent Children', '.hack//SIGN', 'Mobile Suit Gundam Seed', 'Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train']","['Actress', 'Music Department', 'Soundtrack']",Desconocido,--
190,Ryûji Akiyama,Desconocido,"['Intense', ""Girl's Play"", 'Detoroito Metaru Shiti', 'Slapstick Brothers']",['Actor'],Desconocido,--
191,Emily Bauer,1981,"['Nausicaä of the Valley of the Wind', 'Pokémon: Zoroark: Master of Illusions', 'Pokémon: Arceus and the Jewel of Life', 'Pokémon: The Rise of Darkrai']","['Actress', 'Additional Crew']",Desconocido,--
192,Kiyotaka Furushima,1979,"['Engine Sentai Go-onger', 'Samurai Sentai Shinkenger vs. Go-onger Ginmaku Bang!', 'Engine Sentai Go-onger VS Gekiranger', 'Suikoden V']",['Actor'],Desconocido,--
193,Khristine Hvam,Desconocido,"['Pokémon: The Rise of Darkrai', 'Junga the Dancing Yeti Meets Heidi', 'Pokémon the Movie: White - Victini and Zekrom', 'Iron Man 3: The Official Game']","['Actress', 'Additional Crew']",5 wins,--
194,Joel Hanson,Desconocido,"['Return of the Ghostbusters', 'Nightfall', 'Revive', 'Indie Film Adventures']","['Camera and Electrical Department', 'Sound Department', 'Actor']",Desconocido,--
195,Donte Essien,Desconocido,"['Return of the Ghostbusters', 'Oscar', 'Snake Outta Compton', 'Stepping High']","['Actor', 'Additional Crew']",Desconocido,--
196,Lisa Wegener,Desconocido,"['The Job Evaluation', 'Return of the Ghostbusters']","['Director', 'Actress', 'Writer']",Desconocido,--
197,Kevin Cunningham,Desconocido,[],[],Desconocido,--
198,Do Ji-Won,1968,"['Healer', 'Unkind Ladies', 'Three Brothers', 'Smile Again']",['Actress'],2 nominations,--
199,Kim Byeong-cheol,1974,"['Guardian: The Lonely and Great God', 'SKY Castle', 'Sijipeuseu: The Myth', 'All of Us Are Dead']","['Actor', 'Composer']",2 wins,--
200,Sulli Choi,Desconocido,"['Areumdawoon Geodaeege', 'Real', 'Hotel Del Luna', 'The Pirates']",['Actress'],1 win & 1 nomination,--
201,Lim Dae-il,Desconocido,"['The Recipe', 'Peon-chi le-i-di', 'Dirty Blood']",['Actor'],Desconocido,--
202,Son Hyeon-ju,Desconocido,"['The Chaser', 'Ordinary Person', 'Chronicles of Evil', 'The Sons of Sol Pharmacy House']",['Actor'],6 wins & 5 nominations,--
203,Kim Ji-wan,1974,"['Team Bulldog: Off-duty Investigation', 'Peon-chi le-i-di', 'The Escape of the Seven', 'The Prime Minister and I']",['Actor'],Desconocido,--
204,Lee Joo-sil,1944,"['Train to Busan', 'Commitment', 'The Tower', 'Happiness']",['Actress'],Desconocido,--
205,Yoo-seok Kong,Desconocido,"['Private Lives', 'Peon-chi le-i-di']",['Actor'],Desconocido,--
206,Son Kwang-eop,Desconocido,"['My Sassy Girl', 'Memorist', 'Strongest Chil Woo', 'The Dude in Me']",['Actor'],Desconocido,--
207,Kim Kwang-sik,1971,"['Il Ji Mae', 'Mr. Queen', 'The Uncanny Counter', 'Peon-chi le-i-di']",['Actor'],Desconocido,--
208,Carlos Alcántara,1964,"['Perro Guardián', 'Lusers, los amigos no se eligen', '¡Asu Mare! Los amigos', '¡Asu Mare! 3']","['Actor', 'Producer', 'Writer']",1 win,--
209,José Alonso,1947,"['En la trampa', 'Crónica de un desayuno', 'La casa al final de la calle', 'Mujeres insumisas']",['Actor'],2 wins & 3 nominations,--
210,Lita Baluarte,Desconocido,"['Girasoles para Lucía', 'Condominio', 'La gran sangre - La pelicula', 'Blue Frontier']","['Actress', 'Writer', 'Costume Designer']",Desconocido,--
211,Jason Day,1985,"['Playing with Fire', '30 Beats', '2091', 'Mancora']","['Actor', 'Director', 'Writer']",Desconocido,--
212,Sergio Galliani,1967,"['Al fondo hay sitio', 'Velo negro, velo blanco', 'Todo sobre Camila', 'Cazatesoros']",['Actor'],Desconocido,--
213,Gabriela Iturrizaga,Desconocido,"['La gran sangre - La pelicula', 'Neighbours', 'Las vírgenes de la cumbia', 'Gold Diggers']",['Actress'],Desconocido,--
214,Aldo Miyashiro,Desconocido,"['Sangra. Grita. Late!', 'Once machos 2', 'Once machos', 'La gran sangre - La pelicula']","['Actor', 'Writer', 'Producer']",Desconocido,--
215,Caro Pampillo,Desconocido,"[""NCIS: Hawai'i"", 'Peace of Mind', 'La gran sangre - La pelicula', 'Chiquititas sin fin']","['Actress', 'Stunts', 'Music Department']",1 win,--
216,Pietro Sibille,Desconocido,"['Días de Santiago', 'Proof of Life', 'The Last Hour', 'La Tayson, corazón rebelde']",['Actor'],3 wins,--
217,Melania Urbina,1977,"['Mariposa negra', 'Al fondo hay sitio', 'María de los Ángeles', 'Milagros']","['Actress', 'Writer']",2 wins,--
218,Divya Dwivedi,Desconocido,"['Alibaba Aur 40 Chor', 'Suno Sasurjee', 'Jahan Jaaeyega Hamen Paaeyega', 'Chitkabrey']",['Actress'],Desconocido,--
219,Razak Khan,Desconocido,"['Hera Pheri', 'Fool N Final', 'Welcome M1LL10NS', 'Phir Hera Pheri']","['Actor', 'Special Effects', 'Sound Department']",Desconocido,--
220,Adi Irani,1955,"['Baazigar', 'Raqt', 'Baadshah', 'Pyare Mohan']","['Actor', 'Director', 'Writer']",Desconocido,--
221,Jeetu Verma,Desconocido,"['Bodyguard', 'The Fall', 'Bol Bachchan', 'Soldier']",['Actor'],2 nominations,--
222,Mukesh Rishi,1956,"['Sarfarosh', 'Koi... Mil Gaya', 'Gunda', 'Arjun Pandit']","['Actor', 'Producer']",6 nominations,--
223,Pushpa Verma,Desconocido,"['Byomkesh Bakshi', 'Jahan Jaaeyega Hamen Paaeyega', 'Phool Bane Patthar', 'Haseena Maan Jaayegi']",['Actress'],Desconocido,--
224,Mahesh Raaj,Desconocido,"['Hulchul', 'Jahan Jaaeyega Hamen Paaeyega', 'Yaar Gaddar', 'Jism Farosh']",['Actor'],Desconocido,--
225,Jackie Billotte,Desconocido,"['Trauma', 'Not Making it in the City', 'Different Kinds', 'Schism']","['Actress', 'Producer']",Desconocido,--
226,Chris Borden,1981,"['The Plan', 'Rz-9', 'A Matter of Choice', 'Different Kinds']","['Actor', 'Producer', 'Writer']",Desconocido,--
227,Gina Di Tullio,Desconocido,"['Jurassic Thunder', 'Different Kinds', 'Trauma', 'Misogyny']",['Actress'],Desconocido,--
228,Britt Rodemich,Desconocido,['Different Kinds'],['Actress'],Desconocido,--
229,Louise Warner,Desconocido,"['Different Kinds', 'The Goal', 'Maintenance']",['Actress'],Desconocido,--
230,Michael Licata,Desconocido,"['Different Kinds', 'The Life Smugglers', 'Garage Dwellers', 'Attrition']","['Actor', 'Additional Crew']",Desconocido,--
231,Rachel Schwindt,Desconocido,['Different Kinds'],['Actress'],Desconocido,--
232,Kate Lauer,Desconocido,"['Different Kinds', 'Trauma']","['Make-Up Department', 'Actress']",Desconocido,--
233,Doug Agosta,Desconocido,['Different Kinds'],['Actor'],Desconocido,--
234,David Bueno,Desconocido,"['Extraction', 'Sultan', 'F9: The Fast Saga', 'Zombie Tidal Wave']","['Stunts', 'Actor']",Desconocido,--
235,Peerawat Herabat,Desconocido,"['Hero 1000 Ruk', 'FB: Fighting Beat', 'My Name Is Love', 'A Little Thing Called Love']",['Actor'],Desconocido,--
236,Nattanun Jantarawetch,Desconocido,"['Phairii phinaat paa mawrana', 'Siyama', 'FB: Fighting Beat', 'The Mansion']",['Actress'],Desconocido,--
237,Nahatai Lekbumrung,Desconocido,"['Bar Paradise', 'FB: Fighting Beat', 'Noo Hin: The Movie', 'The First 7th Night']",['Actress'],Desconocido,--
238,Tim Man,1979,"['Legacy of Lies', 'Ganapath', 'Ong Bak 2', 'Street Fighter: The Legend of Chun-Li']","['Stunts', 'Actor', 'Additional Crew']",1 win & 1 nomination,--
239,Micky Nowacki,Desconocido,['FB: Fighting Beat'],['Actress'],Desconocido,--
240,Sura Sankum,Desconocido,['FB: Fighting Beat'],['Actress'],Desconocido,--
241,Amornrit Sriphung,Desconocido,"['Seua khaap daap', 'FB: Fighting Beat']",['Actor'],Desconocido,--
242,Jacob Anthony Anderson,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
243,Kyle Cooper,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
244,Martin Couch,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
245,Karleah Del Moral,Desconocido,"['TradeCraft', 'Scariest Woman Alive', 'The Defective Detective', 'In Case of Emergency']","['Camera and Electrical Department', 'Cinematographer', 'Producer']",1 win,--
246,Dwain DeMaris,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
247,William Elder,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
248,Osama Ghonim,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
249,Peter Gilson,Desconocido,['The Defective Detective'],['Actor'],Desconocido,--
250,Kwang-won Bae,Desconocido,"['A Love', 'Ma-i nyoo pa-teu-neo', 'Princess Aurora']",['Actor'],Desconocido,--
251,Cha Do-jin,1983,"['Athena: Goddess of War', 'A Love', 'The Empress Ki', 'Eye for an Eye']",['Actor'],Desconocido,--
252,Kwon Geum-San,Desconocido,['A Love'],['Actor'],Desconocido,--
253,Son Hee-Soon,Desconocido,['A Love'],['Actor'],Desconocido,--
254,Seok-yeon Hong,Desconocido,"['Characters', 'A Love', 'Silenced', 'The Sorrow, Like a Withdrawn Dagger, Left My Heart']",['Actor'],Desconocido,--
255,Son Hwa-ryeong,1982,"['A Love', 'Love Is for Suckers', 'Kidarida michyeo', 'Fasten Your Seatbelt']",['Actress'],Desconocido,--
256,Lee Hwi-hyang,1960,"['A Love', 'Lights and Shadows', 'Chief Inspector', ""Two Women's Room""]",['Actress'],1 nomination,--
257,Kim Hye-Jeong-Ii,Desconocido,['A Love'],['Actor'],Desconocido,--
258,Joo Hyun,Desconocido,"['Ballerina', 'A Love', 'Park Dae Park', 'Geumyoirui yeoin']",['Actor'],Desconocido,--
259,Lim Hyun-sung,1979,"['Emergency Couple', 'True Beauty', 'A Love', 'Hidden Identity']",['Actor'],Desconocido,--
260,Ho-Sung Pak,1967,"['Fist of the Warrior', 'Bullet Train', 'Transformers: Age of Extinction', 'Teenage Mutant Ninja Turtles III']","['Actor', 'Stunts', 'Producer']",2 nominations,--
261,Peter Greene,1965,"['The Mask', 'Pulp Fiction', 'The Bounty Hunter', 'Blue Streak']","['Actor', 'Producer']",10 wins & 4 nominations,--
262,Robin Paul,10,"['Fist of the Warrior', 'Little Kings', 'Live!', 'Law & Order: Special Victims Unit']","['Actress', 'Producer']",Desconocido,--
263,Sherilyn Fenn,1965,"['Of Mice and Men', 'Wild at Heart', 'Twin Peaks', 'Boxing Helena']","['Actress', 'Soundtrack']",2 wins & 3 nominations total,--
264,Rosa Blasi,19,"['Strong Medicine', 'The Grudge', 'The Thundermans', 'Frasier']",['Actress'],1 win & 5 nominations,--
265,Antonio Fargas,1946,"['Foxy Brown', 'Firestarter', ""I'm Gonna Git You Sucka"", 'Pretty Baby']","['Actor', 'Composer', 'Producer']",1 nomination,--
266,Ed Marinaro,1950,"['Dynasty', 'Amy Fisher: My Story', 'Hill Street Blues', 'Champs']","['Actor', 'Soundtrack']",Desconocido,--
267,Michael Dorn,1952,"['Star Trek: First Contact', 'Star Trek: The Next Generation', 'Star Trek: Insurrection', 'Star Trek: Generations']","['Actor', 'Director', 'Writer']",2 wins & 2 nominations,--
268,John Dye,Desconocido,"['Tour of Duty', 'Touched by an Angel', ""Jack's Place"", 'Making the Grade']","['Actor', 'Director', 'Producer']",Desconocido,--
269,Manna,Desconocido,"['Bir Soinik', 'Kabuliwala', 'Dui Bodhu Ek Swami', 'Dhoka']","['Actor', 'Writer', 'Producer']",1 win,--
270,Misha Sawdagor,1966,"['Bir', 'Boss Number One', 'Olpo Olpo Premer Golpo', 'Chuye Dile Mon']",['Actor'],3 wins,--
271,Shopna Ahmed,Desconocido,"['Dhoka', 'Ek Takar Bou']",['Actress'],Desconocido,--
272,Shahin Alam,Desconocido,"['Thekao Bichchu', 'Ondhokare Rajneeti', 'Dhoka', 'Shoktir Lorai']",['Actor'],Desconocido,--
273,Mozammel Hoshen Chowdhury,Desconocido,"['Kaithi', 'Vikram Vedha', '24', 'Theeran Adhigaram Ondru']",['Actor'],Desconocido,--
274,Kalekha,Desconocido,"['Dhoka', 'Biyer Phul', 'Kabuliwala']",['Actor'],Desconocido,--
275,Abu Sayeed Khan,Desconocido,"['Dujon Dujonar', 'Tarzan Konna', 'Hira Chuni Panna', 'Hridoy Amar']","['Actor', 'Writer', 'Director']",Desconocido,--
276,Azharul Islam Khan,Desconocido,"['Sahajatri', 'Touba', 'Dhoka', 'Moroner Pore']","['Actor', 'Director', 'Second Unit Director or Assistant Director']",Desconocido,--
277,Priya,Desconocido,['Dhoka'],['Actress'],Desconocido,--
278,Purnima,1981,"['Ora Amake Bhalo Hote Dilo Na', 'Nishwase Tumi Biswase Tumi', 'Dhoka', 'Shuvaa']",['Actress'],1 win,--
279,Mehmood Akhtar,Desconocido,"['Godfather: The Legend Continues', ""Moorat Aka Eunuch's Wedding"", 'Allah Hu', 'Riyasat Aka Kingdom of Hearts']","['Actor', 'Music Department', 'Writer']",Desconocido,--
280,Hrishitaa Bhatt,1981,"['Asoka', 'Jigyaasa', 'Haasil', 'Religion']","['Actress', 'Producer']",4 nominations,--
281,Shafqat Cheema,1955,"['Dorr', 'Geo Sar Utha Kay', 'Kaalay Chor', 'The Legend of Maula Jatt']",['Actor'],Desconocido,--
282,Ajab Gul,Desconocido,"['Kyun Tumse Itna Pyar Hai', 'Jaal', 'Khoey Ho Tum Kahan', 'Sabar Sha Zargiya']","['Actor', 'Director', 'Writer']",Desconocido,--
283,Meera,1976,"['Baaji', 'Chalo Ishq Larain', 'Chief Sahib', 'Billa']",['Actress'],Desconocido,--
284,Khaled Zaki,1950,"['Al Tareq', 'The Devils: The Comeback', 'Fattah Ainaik', 'Ancêtre et religion']","['Actor', 'Director']",1 win,--
285,Sherif Mounir,1959,"['Escaping Tel Aviv', 'Sleepless Nights', 'Cut and Paste', 'Ouija']",['Actor'],3 wins,--
286,Dolli Shahin,Desconocido,"['The Devils: The Comeback', 'Ouija', 'Bedoon Reqaba', 'Tattah']",['Actress'],Desconocido,--
287,Basel Khayyat,Desconocido,"['The Devils: The Comeback', 'Al-Taghriba Al-Filistinia', 'Dangerous Curve', 'Rijal Alhasm']",['Actor'],Desconocido,--
288,Joumana Mourad,1973,"['Al Hafla', 'The Devils: The Comeback', 'Shaban el-Fares', 'Vision Central']",['Actress'],Desconocido,--
289,Tal'at Zein,Desconocido,"['Ahlam Umrena', 'The Dealer', 'The Devils: The Comeback', 'Izzay tekhalli el-banat tehibbak']",['Actor'],Desconocido,--
290,Lana Said,Desconocido,"['The Devils: The Comeback', 'Aaz Ashab', 'The Beach Loafer', 'Sib wa Ana Asib']",['Actress'],Desconocido,--
291,Mohamed Alaa,Desconocido,"['The Devils: The Comeback', 'Qamar Hady', 'The Tiller', 'Clash']",['Actor'],Desconocido,--
292,Sridevika,Desconocido,"['Meerayude Dukhavum Muthuvinte Swapnavum', 'My Autograph', 'Chempada', 'Avan Chandiyude Makan']",['Actress'],Desconocido,--
293,Usha,Desconocido,"['Vadhu Doctoranu', 'Varnapakittu', 'Kireedam', 'Twenty:20']",['Actress'],Desconocido,--
294,Rekha,Desconocido,"['Dasharatham', 'In Harihar Nagar', 'Dasavatharam', 'Oliyampukal']",['Actress'],1 win,--
295,Sona Nair,1975,"['Udayam', 'Bhoopathi', 'July 4', 'Vasthavam']","['Actress', 'Music Department']",Desconocido,--
296,Augustine,Desconocido,"['Devasuram', 'Ravanaprabhu', 'Mahanagaram', 'Detective']","['Actor', 'Producer']",Desconocido,--
297,Sreekumar,Desconocido,"['Master', 'Drishyam', 'Asthikal Pookunnu', 'Vishnu']","['Actor', 'Director', 'Writer']",Desconocido,--
298,Kalasala Babu,Desconocido,"['Neelambari', 'Lion', 'Runway', 'Udayam']",['Actor'],Desconocido,--
299,Nandamuri Kalyan Ram,1978,"['Hare Ram', 'Ism', 'Om 3D', 'Devara Part 1']","['Actor', 'Producer']",Desconocido,--
300,Vedhika,1988,"['Shivalinga', 'Kaaviya Thalaivan', 'Paradesi', 'Petta Rap']",['Actress'],6 nominations,--
301,Paruchuri Venkateswara Rao,Desconocido,[],[],Desconocido,--
302,Jayasudha,1958,"['Amma Nanna O Tamila Ammayi', 'Premaabhishekam', 'Meghasandesam', 'Shatamanam Bhavati']","['Actress', 'Producer']",9 wins & 8 nominations,--
303,Duvvasi Mohan,Desconocido,"['Saaho', 'Oosaravelli', 'Top Gear', 'Geetha Govindam']",['Actor'],Desconocido,--
304,Srinivasa Reddy,1973,"['Karthikeya 2', '1: Nenokkadine', 'Eega', 'Raja the Great']","['Actor', 'Director', 'Producer']",1 win & 2 nominations,--
305,Allari Naresh,1982,"['Maharshi', 'Gamyam', 'Naandhi', 'Sambo Siva Sambho']","['Actor', 'Music Department', 'Producer']",2 wins & 2 nominations,--
306,Farzana Barucha,Desconocido,"['1977', 'Zinda', 'Seema Sastry', 'Mallepuvvu']","['Actress', 'Additional Crew']",Desconocido,--
307,Krishna Bhagavan,Desconocido,"['Detective Naarada', 'W/O V.Varaprasad', 'Neeku 16 Naku 18', 'Venky']","['Actor', 'Writer']",1 nomination,--
308,Bhuvaneswari,Desconocido,"['Vettaiyaadu Vilaiyaadu', 'Gudumba Shankar', 'Anjaneyulu', 'Ranga the Donga']",['Actress'],Desconocido,--
309,Bharat Kumar,Desconocido,"['Ready', 'Pokiri', 'Dookudu', 'Happy']",['Actor'],1 win,--
310,Sameer Dharmadhikari,1978,"['Nirop', 'Chakravartin Ashoka Samrat', 'Prem Ratan Dhan Payo', 'Satta']",['Actor'],5 nominations,--
311,Anjali,Desconocido,"['Kaminey', 'Game']",['Actress'],Desconocido,--
312,Abhay Bhargava,Desconocido,"['Ajab Prem Ki Ghazab Kahani', 'Gadar: Ek Prem Katha', 'Ek Hasina Thi', 'Dum']",['Actor'],Desconocido,--
313,Karkare,Desconocido,['Game'],['Actor'],Desconocido,--
314,Pramod Kumar,Desconocido,"['Satyaghath: Crime Never Pays', 'Game', 'Dr. Babasaheb Ambedkar', 'Tie the Knot at the Grove: Opening Night']","['Actor', 'Producer']",Desconocido,--
315,Meet,Desconocido,"['First Kapi', 'Game', 'Diamond Singh Aam Aadmi', 'Design Suitan De']","['Actor', 'Cinematographer', 'Music Department']",Desconocido,--
316,Abbas,1975,"['Ramanujan', 'Padaiyappa', 'Minnale', 'Ko']",['Actor'],Desconocido,--
317,Sharat Babu,Desconocido,['Chandrahas'],['Actor'],Desconocido,--
318,Astha Dixit-Joshi,Desconocido,"['Chandrahas', 'Pellaina Kothalo', 'Mates', 'Jasmine Flowers']",['Actress'],Desconocido,--
319,Venu Madhav,Desconocido,"['Challenge', 'Chatrapathi', 'Athanokkade', 'Pokiri']","['Actor', 'Music Department', 'Soundtrack']",3 nominations,--
320,Harnath Policherla,Desconocido,"['Rajendra', 'Captain Rana Prathap', 'Vennela', 'Chandrahas']","['Actor', 'Producer', 'Director']",Desconocido,--
321,Ravi Prakash,1958,"['Vanthaan Vendraan', 'Muppozhudhum Un Karpanaigal', 'Naan Mahaan Alla', 'Vettaikaaran']",['Actor'],Desconocido,--
322,Kallu Chidambaram,Desconocido,"['Anaganaga Oka Roju', 'Little John', 'Mrugaraaju', 'Thoranai']",['Actor'],Desconocido,--
323,Melkote,Desconocido,"['Manmadhudu', 'Disco Raja', 'Dookudu', 'Gaganam']",['Actor'],Desconocido,--
324,P. Prabhakar,Desconocido,"['Next Nuvve', 'Brand Babu', 'Rajugari Kodipulao', 'Operation Duryodhana']","['Actor', 'Director']",1 nomination,--
325,Satya Prakash,Desconocido,"['Shadow', 'Heartbeats', 'Mumbai Mirror', 'Viswasam']","['Music Artist', 'Actor', 'Music Department']",Desconocido,--
326,Ranjitha,1975,"['Sindoora Rekha', 'Raavanan', 'Villu', 'Mafia']","['Actress', 'Sound Department']",Desconocido,--
327,Megan Becker,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle"", 'One Trip Grip', 'Now or Forever']",['Actress'],Desconocido,--
328,Chuck Blackburn,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle""]",['Actor'],Desconocido,--
329,Christy Blankenship,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle""]",['Actress'],Desconocido,--
330,Spencer Two Dogs Bolejack,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle"", 'Hillbilly Blood', 'Hillbilly Blood: A Hardscrabble Life (3-D)']",['Actor'],Desconocido,--
331,Tim Bosse,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle""]",['Actor'],Desconocido,--
332,Spencer Bulletscheck,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle""]",['Actor'],Desconocido,--
333,Dan Burrello,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle"", 'A Season in Purgatory']","['Actor', 'Stunts', 'Additional Crew']",Desconocido,--
334,Eric Lamar Foster,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle""]",['Actor'],Desconocido,--
335,Arsenio LoBosco,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle""]",['Actor'],Desconocido,--
336,Patrick Queen,Desconocido,"[""Golden Blade III: Return of the Monkey's Uncle"", 'Office for Monument Construction']",['Actor'],Desconocido,--
337,Manoj Tiwari,1971,"['Gangs of Wasseypur', 'Fan', 'Desh Drohi', 'Dehati Babu']","['Actor', 'Music Department', 'Writer']",Desconocido,--
338,Hema Malini,1948,"['Baghban', 'Sholay', 'Prem Nagar', 'Naseeb']","['Actress', 'Producer', 'Director']",8 wins & 15 nominations,--
339,Shivam Tiwari,Desconocido,"['Fauji ago Yodha', 'Ghus ke Marab', '22 Days', 'Gangotri']","['Actor', 'Director', 'Writer']",Desconocido,--
340,Shravani,Desconocido,['Gangotri'],['Actor'],Desconocido,--
341,K.K. Choube,Desconocido,['Gangotri'],['Actor'],Desconocido,--
342,Ashok Ghayal,Desconocido,"['Kanhaiya', 'Ganga', 'Gangotri']","['Composer', 'Director', 'Actor']",Desconocido,--
343,Aruna Irani,1946,"['Des Mein Niklla Hoga Chand', 'Caravan', 'Beta', 'Ranga Khush']","['Actress', 'Producer', 'Director']",6 wins & 14 nominations,--
344,Eric Tsang,1953,"['Infernal Affairs', 'Hold You Tight', 'The Eye', 'Infernal Affairs II']","['Actor', 'Producer', 'Additional Crew']",7 wins & 16 nominations,--
345,Yang Liu,Desconocido,"['The Martian', 'Black Ransom', 'Treasure Inn', 'Shen qiang shou yu zhi duo xing']",['Actress'],Desconocido,--
346,Anthony Carpio,1965,"['Dragon: The Bruce Lee Story', 'Scooby-Doo', 'The Medallion', 'Drunken Master II']","['Actor', 'Stunts', 'Additional Crew']",Desconocido,--
347,Adam Chung-Tai Chan,Desconocido,"['Mrs K', 'Martial Angels', 'Saviour of the Soul', 'Triple Tap']","['Stunts', 'Actor', 'Additional Crew']",1 nomination,--
348,Jon Gleason,Desconocido,"['Too Dead to Die', 'Video Dollar$', ""The Devil's Pussy"", 'Dusty']","['Actor', 'Sound Department']",Desconocido,--
349,Chris Pelton,Desconocido,"['Too Dead to Die', 'Dusty']",['Actor'],Desconocido,--
350,Jason Lenz,Desconocido,['Too Dead to Die'],['Actor'],Desconocido,--
351,Richard Thomas Anderson,Desconocido,"['Murder Most Unkind', 'Too Dead to Die']","['Actor', 'Cinematographer']",Desconocido,--
352,Joseph McCargar,Desconocido,"['Driftless', 'Buffalo', 'To Live and Die in Dixie', 'Dusty']","['Sound Department', 'Actor']",Desconocido,--
353,Jim Rodery,Desconocido,"['Too Dead to Die', 'Sticky Fingers', 'Dusty', 'Some Might Say']","['Actor', 'Composer']",Desconocido,--
354,Dan Boujoulian,1976,"['Glass', 'The Smurfs', 'The Armenian Spread', 'Too Dead to Die']","['Visual Effects', 'Actor', 'Producer']",Desconocido,--
355,Dane Wilson,Desconocido,['Too Dead to Die'],['Actor'],Desconocido,--
356,Neal Franklin,Desconocido,['Too Dead to Die'],['Actor'],Desconocido,--
357,Walter Lodes III,Desconocido,"['Wishful Thinking', 'Some Might Say', 'Return of the Scarecrow', 'Six and a Half']","['Producer', 'Writer', 'Director']",Desconocido,--
358,Gary Amstutz,Desconocido,"['Is This Seat Taken', 'Brother Mine', 'Love Is...']","['Composer', 'Actor', 'Music Department']",Desconocido,--
359,David Ashmore,Desconocido,['Brother Mine'],['Actor'],Desconocido,--
360,Barry G. Benton,Desconocido,['Brother Mine'],['Actor'],Desconocido,--
361,Brant Dorman,1990,"['Brother Mine', 'Nightfall', 'The Young and the Restless', '1313: Nightmare Mansion']",['Actor'],Desconocido,--
362,Ahmad Dugas,1978,"['All Rise', 'Bel-Air', 'Ballers', 'Criminal Minds']","['Actor', 'Producer', 'Writer']",Desconocido,--
363,Sean Frost,1969,"['The Glory of Christmas', 'The Knockout', 'Jesus Fish']","['Actor', 'Writer', 'Director']",Desconocido,--
364,Robert Harris,Desconocido,"['Cabin Fever', 'Eyeborgs', 'Junebug', 'Brother Mine']",['Actor'],1 nomination total,--
365,Aron Lofton,Desconocido,['Brother Mine'],['Actor'],Desconocido,--
366,Joshua McQuaid,Desconocido,['Brother Mine'],"['Camera and Electrical Department', 'Actor', 'Cinematographer']",Desconocido,--
367,Indraja,1977,"['Ugram', 'War & Love', 'Ustaad', 'Chinnabbayi']",['Actress'],Desconocido,--
