,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
339,Nukâka,1971,"['Det grå guld', 'Forbrydelsen', 'Anori', 'Heart of Light']","['Actress', 'Music Department', 'Composer']",Desconocido,--
340,Taryn Baxter,Desconocido,['Himmerland'],['Actress'],Desconocido,--
341,Laura Bach,Desconocido,"['Those Who Kill: Shadow of the Past', 'Rita', 'Ingen siger farvel, men alle forsvinder', 'Last Summer']","['Actress', 'Music Department']",Desconocido,--
342,Tia Mowry,1978,"['Sister, Sister', 'The Hot Chick', 'The Game', 'Twitches Too']","['Actress', 'Producer', 'Soundtrack']",7 wins & 17 nominations,--
343,Kirk Kepper,Desconocido,"[""The Devil's Dozen"", 'The American Standards', 'Sinners and Saints', 'Trance']","['Actor', 'Producer']",Desconocido,--
344,Sadie Nemec,Desconocido,['The American Standards'],['Actress'],Desconocido,--
345,Lindsay Richards,1987,"['The American Standards', 'How to Make Love to a Woman', 'Trance']",['Actress'],Desconocido,--
346,Ed Lauter,Desconocido,"['Cujo', 'Not Another Teen Movie', 'King Kong', 'Real Genius']",['Actor'],Desconocido,--
347,France Nuyen,1939,"['Battle for the Planet of the Apes', 'The Joy Luck Club', 'South Pacific', 'Star Trek']",['Actress'],2 nominations,--
348,Trena Edwards,Desconocido,"['Tekken', 'Straw Dogs', 'The Expendables', 'Disaster Movie']","['Additional Crew', 'Casting Department', 'Actress']",Desconocido,--
349,Darryl S. Hunter,Desconocido,"['The Woman of Ahhs', 'A Year in the Death of Jack Richards', 'Yes']",['Actor'],Desconocido,--
350,Stephanie Dixon,Desconocido,"['Eternal', 'The Woman of Ahhs', 'Hank Williams First Nation', 'Desiderata']","['Actress', 'Additional Crew']",Desconocido,--
351,Liliana Komorowska,1956,"['The Art of War', 'Screamers', 'To My Father', 'Extreme Ops']","['Actress', 'Producer', 'Director']",3 wins & 1 nomination,--
352,Michael Challenger,Desconocido,"['Where Do We Go from Here', 'Mismated', 'Fringe', 'Sanctuary']","['Actor', 'Second Unit Director or Assistant Director', 'Writer']",Desconocido,--
353,Krisma Travis,Desconocido,"['The Woman of Ahhs', 'Hawaii']",['Actress'],Desconocido,--
354,Frederic Cloutier,Desconocido,"['The Great Darkened Days', 'Vital Signs', 'Antigone', 'Origami']",['Sound Department'],2 wins & 4 nominations,--
355,Andrew David,Desconocido,"['A Year in the Death of Jack Richards', 'Beautiful Accidents', 'Perspective', 'The Anonymous Rudy S.']","['Sound Department', 'Composer', 'Editor']",Desconocido,--
356,Anouk Firmin,Desconocido,['The Woman of Ahhs'],['Actress'],Desconocido,--
357,Travis Fimmel,1979,"['Warcraft', 'Vikings', 'The Baytown Outlaws', 'Danger Close']","['Actor', 'Producer']",4 nominations,--
358,Philip Holder,Desconocido,"['Klynham Summer', 'A Cry in the Dark', 'Time Trax', ""Childhood's End""]","['Actor', 'Casting Department', 'Producer']",1 win,--
359,Margie McCrae,Desconocido,"['The Beast', 'Winter of Our Dreams', 'Restraint', ""Alison's Birthday""]",['Actress'],Desconocido,--
360,Peter Davies,Desconocido,"['Restraint', 'Running on Empty', 'Starstruck', 'The Clinic']",['Actor'],Desconocido,--
361,Taylor Owyns,Desconocido,"['The Sugar Factory', 'Bananas in Pyjamas: The Movie', 'Water Rats', 'Restraint']",['Actress'],Desconocido,--
362,Keith Robinson,Desconocido,"['Moulin Rouge!', 'Mystery Road', 'Restraint', 'The Girl Who Came Late']",['Actor'],1 win,--
363,Nate Jones,1978,"['Surrogates', 'Rogue', 'Danny Deckchair', 'Restraint']","['Additional Crew', 'Actor']",Desconocido,--
364,Alyssa McClelland,Desconocido,"['Sex Education', 'Everything Now', 'Second Best']","['Director', 'Producer']",7 wins & 2 nominations,--
365,Dennis Quaid,1954,"['Far from Heaven', 'The Day After Tomorrow', 'Frequency', 'Innerspace']","['Actor', 'Producer', 'Music Department']",13 wins & 31 nominations total,--
366,Saïd Taghmaoui,1973,"['Wonder Woman', 'G.I. Joe: The Rise of Cobra', 'La haine', 'Vantage Point']",['Actor'],2 wins & 2 nominations,--
367,Camilla Belle,1986,"['Practical Magic', 'When a Stranger Calls', 'Push', '10,000 BC']","['Actress', 'Producer', 'Director']",5 nominations,--
368,Steven Strait,1986,"['The Expanse', 'Magic City', 'City Island', '10,000 BC']","['Actor', 'Producer', 'Soundtrack']",1 nomination,--
369,Joel Virgel,Desconocido,"['Independence Day: Resurgence', '10,000 BC', 'Rise of the Planet of the Apes', 'The Flintstones in Viva Rock Vegas']","['Actor', 'Music Department', 'Additional Crew']",Desconocido,--
370,Mo Zinal,Desconocido,"['10,000 BC', 'Miss Pettigrew Lives for a Day', 'Young Alexander the Great', 'Born to be Great']",['Actor'],Desconocido,--
371,Nathanael Baring,1990,"['Azaar', 'Morning Song', 'A$AP Rocky: Sundress', ""James Blake: Can't Believe the Way We Flow""]",['Producer'],1 nomination total,--
372,Mona Hammond,Desconocido,"['10,000 BC', 'Coriolanus', 'Imagine Me & You', 'Kinky Boots']","['Actress', 'Soundtrack']",Desconocido,--
373,Reece Ritchie,1986,"['The Lovely Bones', 'Hercules', 'Prince of Persia: The Sands of Time', '10,000 BC']",['Actor'],Desconocido,--
374,Thomas Jane,1969,"['Boogie Nights', 'Deep Blue Sea', 'The Thin Red Line', 'The Mist']","['Actor', 'Producer', 'Director']",4 wins & 9 nominations,--
375,Diane Lane,1965,"['Unfaithful', 'Under the Tuscan Sun', 'The Outsiders', 'Inside Out']","['Actress', 'Soundtrack']",16 wins & 32 nominations total,Nominated for 1 Oscar
376,Brandon McGibbon,Desconocido,"['Splice', 'Saw V', 'At the Hotel', 'Rookie Blue']",['Actor'],Desconocido,--
377,Peter Kelly Gaudreault,Desconocido,"['In the Blue Ground', 'Rabbit Fall', 'North of 60', 'Killshot']",['Actor'],1 win & 1 nomination,--
378,Michelle Arvizu,Desconocido,"['Orphan Black', 'The Strain', 'Kidnap Capital', 'Man Seeking Woman']","['Actress', 'Producer', 'Director']",Desconocido,--
379,Richard Zeppieri,Desconocido,"['Spiral', 'Driven', 'Tracker', 'Covert Affairs']","['Actor', 'Producer']",Desconocido,--
380,Alexis Butler,Desconocido,"['Killshot', 'Kojak', 'The Dark Room']",['Actress'],Desconocido,--
381,Robert Gow,Desconocido,"['Killshot', 'The State Within', 'Degrassi: The Next Generation', 'Bury the Lead']",['Actor'],Desconocido,--
382,Lane Garrison,1980,"['Shooter', 'Prison Break', 'Bonnie & Clyde', 'Camp X-Ray']","['Actor', 'Writer', 'Producer']",2 nominations,--
383,Timothy Omundson,1969,"['Mission: Impossible III', 'Starship Troopers', 'Psych', 'Judging Amy']","['Actor', 'Soundtrack']",Desconocido,--
384,David Conrad,1967,"['Men of Honor', 'Wedding Crashers', 'Anything Else', 'Agents of S.H.I.E.L.D.']",['Actor'],1 win,--
385,Silas Weir Mitchell,1969,"['Rat Race', 'The Whole Ten Yards', 'Flags of Our Fathers', 'Prison Break']","['Actor', 'Producer', 'Director']",2 nominations,--
386,Eden Rountree,1973,"['Cold Case', 'CSI: Miami', 'Echoes', 'NYPD Blue']","['Actress', 'Art Department']",Desconocido,--
387,Billy Connolly,1942,"['Brave', 'The Boondock Saints', 'Mrs. Brown', 'The X Files: I Want to Believe']","['Actor', 'Writer', 'Composer']",5 wins & 9 nominations total,--
388,Xzibit,1974,"['Derailed', 'The X Files: I Want to Believe', '8 Mile', 'Bad Lieutenant: Port of Call New Orleans']","['Actor', 'Music Department', 'Producer']",3 nominations,--
389,Adam Godley,22,"['The Great', 'Suits', 'Breaking Bad', 'The Umbrella Academy']",['Actor'],4 nominations,--
390,Alex Diakun,1946,"['Friday the 13th Part VIII: Jason Takes Manhattan', 'Wrongfully Accused', 'The X Files: I Want to Believe', 'McCabe & Mrs. Miller']",['Actor'],Desconocido,--
391,Nicki Aycox,Desconocido,"['Perfect Stranger', 'Jeepers Creepers 2', 'The X Files: I Want to Believe', 'Dark Angel']","['Actress', 'Composer']",Desconocido,--
392,Sacha Grunpeter,Desconocido,"['Tracing Cowboys', 'Agony Again', ""Beginner's Luck"", 'Dream Team']","['Actor', 'Writer', 'Producer']",Desconocido,--
393,Megan Edwards,Desconocido,"['Poison Ivy: The New Seduction', 'Tattoo: A Love Story', 'Tracing Cowboys', 'The Practice']","['Actress', 'Producer']",Desconocido,--
394,Ana Alvarez,Desconocido,"['Tracing Cowboys', 'The Last Laugh']",['Actress'],Desconocido,--
395,Alvaro Alvarez,Desconocido,['Tracing Cowboys'],['Actor'],Desconocido,--
396,Eileen Dietz,1944,"['Abnormal Attraction', ""David Holzman's Diary"", 'General Hospital', 'Halloween II']","['Actress', 'Producer']",2 wins & 1 nomination,--
397,Veronica Fernandez,Desconocido,"['Tracing Cowboys', 'Sangre sobre el polvo']",['Actress'],Desconocido,--
398,John Malkovich,1953,"['Being John Malkovich', 'In the Line of Fire', 'Dangerous Liaisons', 'Burn After Reading']","['Actor', 'Producer', 'Writer']",32 wins & 44 nominations total,Nominated for 2 Oscars
399,Natalie Becker,Desconocido,"['The World Unseen', 'The Scorpion King 2: Rise of a Warrior', 'Consequence', 'Tremors 5: Bloodlines']",['Actress'],1 win,--
400,Jessica Haines,Desconocido,"['Disgrace', 'The Lost Future', 'The Bang Bang Club', 'The Prisoner']",['Actress'],Desconocido,--
401,Eriq Ebouaney,1967,"['3 Days to Kill', 'Kingdom of Heaven', 'Transporter 3', 'The Nativity Story']",['Actor'],1 nomination,--
402,Antoinette Engel,Desconocido,"['Disgrace', 'Dorpie', 'Swallow This', 'Das Glück am anderen Ende der Welt']","['Actress', 'Director', 'Writer']",Desconocido,--
403,Antonio Fisher,Desconocido,"['10,000 BC', 'Uitvlucht', 'Disgrace']",['Actor'],Desconocido,--
404,Isabella De Villiers,Desconocido,"['Disgrace', 'Anner House']",['Actress'],Desconocido,--
405,Cindy Mkaza,Desconocido,"['Disgrace', 'Recovery', 'De(Con)Struction of Love']",['Actress'],Desconocido,--
406,Liezel De Kock,Desconocido,['Disgrace'],['Actress'],Desconocido,--
407,Jae Head,1996,"['The Blind Side', 'Hancock', 'Law & Order: Special Victims Unit', 'How I Met Your Mother']",['Actor'],1 win & 2 nominations,--
408,Maetrix Fitten,1972,"['Hancock', 'Askari', 'Black Spines', 'Windsor Drive']","['Actor', 'Producer', 'Writer']",Desconocido,--
409,Johnny Galecki,1975,"['The Big Bang Theory', 'Roseanne', ""National Lampoon's Christmas Vacation"", 'Suicide Kings']","['Actor', 'Producer', 'Writer']",6 wins & 19 nominations total,--
410,Hayley Marie Norman,3,"['Kenan', 'Dollface', 'The Upshaws', 'A.P. Bio']","['Actress', 'Producer', 'Writer']",1 win,--
411,Noni Hazlehurst,1953,"['Candy', 'Little Fish', 'Ladies in Black', 'Monkey Grip']","['Actress', 'Script and Continuity Department', 'Director']",14 wins & 17 nominations,--
412,Leeanna Walsman,1979,"['Star Wars: Episode II - Attack of the Clones', 'Looking for Alibrandi', 'Jessica', 'Seven Types of Ambiguity']",['Actress'],3 wins & 11 nominations,--
413,Christopher Weekes,Desconocido,"['Bitter & Twisted', 'Muppet Man', 'Martha the Monster', 'Puberty Blues']","['Actor', 'Writer', 'Director']",1 nomination,--
414,Matthew Newton,1977,"['From Nowhere', 'Three Blind Mice', 'Who We Are Now', 'Queen of the Damned']","['Actor', 'Writer', 'Director']",8 wins & 10 nominations,--
415,Gary Sweet,1957,"['Police Rescue', ""Alexandra's Project"", 'Adore', 'The Tumbler']","['Actor', 'Special Effects', 'Soundtrack']",6 wins & 7 nominations,--
416,Rhys Muldoon,17,"[""Valentine's Day"", 'Rake', 'Grass Roots', 'House Husbands']","['Actor', 'Writer']",1 win & 4 nominations,--
417,Penne Hackforth-Jones,Desconocido,"[""Muriel's Wedding"", 'Cash and Company', 'Kokoda Crescent', 'Paradise Road']",['Actress'],1 nomination,--
418,Basia A'Hern,1989,"['Interceptor', 'No Exit', ""The Pope's Exorcist"", 'Three Thousand Years of Longing']","['Actress', 'Editorial Department', 'Production Manager']",Desconocido,--
419,Jeremy Brennan,Desconocido,"['Bitter & Twisted', 'The Holy Roller', 'Tough Crowd', 'Huhu Attack!']","['Music Department', 'Actor', 'Composer']",Desconocido,--
420,Chandler Bolt,Desconocido,"['Delphi Rising', 'The Overpass', 'Those Who Return', 'Dystopica']","['Casting Department', 'Art Department', 'Actor']",Desconocido,--
421,Jesi Smith,Desconocido,"['Falling Down', 'Revenant', 'Purulent']",['Actress'],Desconocido,--
422,LaTasha Williams,Desconocido,"['Blood Relatives', 'Rugaru', 'Revenant', 'Father of Lies']",['Actress'],Desconocido,--
423,Hrithik Roshan,1974,"['Zindagi Na Milegi Dobara', 'Koi... Mil Gaya', 'Agneepath', 'Jodhaa Akbar']","['Actor', 'Second Unit Director or Assistant Director', 'Music Department']",73 wins & 116 nominations,--
424,Sonu Sood,1973,"['Dabangg', 'Jodhaa Akbar', 'Dookudu', 'Happy New Year']","['Actor', 'Producer', 'Director']",13 wins & 21 nominations,--
425,Poonam Sinha,1949,"['Jodhaa Akbar', 'Jigri Dost', 'Shaitaan', 'Aag Aur Daag']","['Actress', 'Producer', 'Director']",Desconocido,--
426,Suhasini Mulay,1950,"['Lagaan: Once Upon a Time in India', 'Dil Chahta Hai', 'Jodhaa Akbar', 'Hu Tu Tu']","['Actress', 'Second Unit Director or Assistant Director']",1 win & 3 nominations,--
427,Ila Arun,Desconocido,"['Jodhaa Akbar', 'Sherni', 'Khalnayak', 'Raat Akeli Hai']","['Actress', 'Music Department', 'Composer']",1 win & 10 nominations,--
428,Raza Murad,1950,"['Padmaavat', 'Bajirao Mastani', 'Jodhaa Akbar', 'Veera']","['Actor', 'Music Department', 'Sound Department']",Desconocido,--
429,Kulbhushan Kharbanda,1944,"['Lagaan: Once Upon a Time in India', 'Haider', 'Hera Pheri', 'Shaan']","['Actor', 'Soundtrack']",1 win & 4 nominations,--
430,Christopher Masterson,1980,"[""My Best Friend's Wedding"", 'Malcolm in the Middle', 'Cutthroat Island', 'Scary Movie 2']","['Actor', 'Producer', 'Director']",1 win & 1 nomination,--
431,Brooke Burns,1978,"['Shallow Hal', 'The Most Wonderful Time of the Year', 'Baywatch', 'Titanic II']","['Actress', 'Soundtrack']",2 nominations,--
432,Angelika Libera,Desconocido,"['Stealing Sinatra', 'My 5 Wives', 'Dark Angel', 'Andromeda']","['Actress', 'Additional Crew']",Desconocido,--
433,Ernie Lively,Desconocido,"['Turner & Hooch', 'Passenger 57', 'Stop! Or My Mom Will Shoot', 'The Sisterhood of the Traveling Pants']","['Actor', 'Producer', 'Director']",Desconocido,--
434,Erasmo Olivera,Desconocido,"['El grito en la sangre', 'R.R.D.T', 'Ashes of Paradise', 'La venganza']","['Actor', 'Camera and Electrical Department']",Desconocido,--
435,Katja Alemann,Desconocido,"['De corazón', 'Marco, el candidato', 'La sudestada', 'Al filo de la ley']",['Actress'],Desconocido,--
436,Alberto Raso Montes,Desconocido,"['Tren suburbano', 'Más allá de la otra punta', 'El toro por las astas', 'Palabra por palabra']","['Director', 'Actor', 'Special Effects']",Desconocido,--
437,Patricio Contreras,1947,"['The Official Story', 'Sex with Love', 'Made in Argentina', 'La última siembra']","['Actor', 'Soundtrack']",5 wins & 4 nominations,--
438,Grego Rossello,Desconocido,"['Witch', 'Palabra por palabra', 'Red Flag', 'Yo, Potro']","['Actor', 'Producer']",Desconocido,--
439,Simone Yenkinson,Desconocido,['Palabra por palabra'],['Actress'],Desconocido,--
440,Andrew Vezey,Desconocido,"['Recordando el show de Alejandro Molina', 'Palabra por palabra', 'The Knock', ""London's Burning""]",['Actor'],Desconocido,--
441,Edgardo Nieva,Desconocido,"['Gatica, the Monkey', 'The Santiso Report', 'Ni vivo, ni muerto', 'Tesoro mío']",['Actor'],1 win & 1 nomination,--
442,Jim Carrey,1962,"['Eternal Sunshine of the Spotless Mind', 'Ace Ventura: Pet Detective', 'The Mask', 'Bruce Almighty']","['Actor', 'Writer', 'Producer']",54 wins & 101 nominations total,--
443,Carol Burnett,1933,"['The Carol Burnett Show', 'Annie', 'Noises Off...', 'The Four Seasons']","['Actress', 'Producer', 'Writer']",51 wins & 58 nominations total,--
444,Jaime Pressly,1977,"['My Name Is Earl', 'Not Another Teen Movie', 'I Love You, Man', 'Joe Dirt']","['Actress', 'Producer', 'Soundtrack']",6 wins & 14 nominations total,--
445,Ray Stevenson,Desconocido,"['The Three Musketeers', 'Thor', 'Kill the Irishman', ""Cirque du Freak: The Vampire's Assistant""]","['Actor', 'Soundtrack']",1 nomination,--
446,Colin Salmon,1962,"['Resident Evil', 'Alien vs. Predator', 'Mortal Engines', 'Punisher: War Zone']",['Actor'],Desconocido,--
447,Stephanie Janusauskas,Desconocido,"['Punisher: War Zone', 'Death Wish', 'This Life', 'Picture This']",['Actress'],1 nomination,--
448,Romano Orzari,12,"['Northern Shade', 'Omertà, la loi du silence', 'Taken', ""Assassin's Creed: Lineage""]","['Actor', 'Director', 'Writer']",1 win,--
449,Kirsten Dunst,1982,"['Spider-Man', 'Melancholia', 'Interview with the Vampire: The Vampire Chronicles', 'Eternal Sunshine of the Spotless Mind']","['Actress', 'Producer', 'Director']",51 wins & 122 nominations total,Nominated for 1 Oscar
450,Megan Fox,1986,"['Transformers', 'Teenage Mutant Ninja Turtles', ""Jennifer's Body"", 'Teenage Mutant Ninja Turtles: Out of the Shadows']","['Actress', 'Producer', 'Writer']",10 wins & 24 nominations,--
451,Kelan Guy,Desconocido,['How to Lose Friends & Alienate People'],['Actor'],Desconocido,--
452,Janette Scott,1938,"['No Highway in the Sky', 'The Day of the Triffids', 'Crack in the World', ""As Long as They're Happy""]","['Actress', 'Writer', 'Additional Crew']",Desconocido,--
453,Kelly Jo Charge,Desconocido,['How to Lose Friends & Alienate People'],['Actress'],Desconocido,--
454,Christian Maier Smith,Desconocido,"['How to Lose Friends & Alienate People', 'The Pretender', 'Glastonbury Calling', 'Parkinson']",['Actor'],Desconocido,--
455,Katherine Parkinson,1978,"['The Boat That Rocked', 'The Guernsey Literary and Potato Peel Pie Society', 'Easy Virtue', 'The IT Crowd']","['Actress', 'Writer', 'Soundtrack']",2 wins & 6 nominations total,--
456,Hugh Jackman,1968,"['Les Misérables', 'Logan', 'X-Men', 'X-Men Origins: Wolverine']","['Actor', 'Producer', 'Executive']",34 wins & 109 nominations total,Nominated for 1 Oscar
457,Shea Adams,Desconocido,"['Mad Max: Fury Road', 'X-Men Origins: Wolverine', 'The Wolverine', 'Ghost Rider']","['Stunts', 'Actor']",1 win & 3 nominations,--
458,Ray Barrett,Desconocido,"['Australia', 'Thunderbirds', 'Goodbye Paradise', 'Thunderbirds Are GO']",['Actor'],5 wins & 4 nominations,--
459,Jamal Sydney Bednarz,Desconocido,"['Australia', 'Faraway Downs']",['Actor'],Desconocido,--
460,Bryan Brown,1947,"['Cocktail', 'Breaker Morant', 'Two Hands', 'Gods of Egypt']","['Actor', 'Producer', 'Writer']",12 wins & 22 nominations total,--
461,Tyler Coppin,1956,"['Winchester', 'Dark City', 'The Road Warrior', 'Predestination']","['Actor', 'Additional Crew', 'Soundtrack']",Desconocido,--
462,Hugo Weaving,1960,"['The Lord of the Rings: The Return of the King', 'The Lord of the Rings: The Fellowship of the Ring', 'V for Vendetta', 'The Lord of the Rings: The Two Towers']","['Actor', 'Producer', 'Soundtrack']",36 wins & 38 nominations,--
463,Matthew Le Nevez,1979,"['Man-Thing', 'Offspring', ""Howzat! Kerry Packer's War"", 'The Tender Hook']",['Actor'],2 wins & 6 nominations,--
464,Andrew Nolte,Desconocido,"['The Tender Hook', 'The Fabric of a Dream: The Fletcher Jones Story', 'Menzies and Churchill at War', 'Australia: Beyond the Fatal Shore']",['Actor'],Desconocido,--
465,Daniel Potts,Desconocido,['The Tender Hook'],['Actor'],Desconocido,--
466,Chris Wood,Desconocido,['The Tender Hook'],['Actor'],Desconocido,--
467,Braydon Chlow,Desconocido,['The Tender Hook'],['Actor'],Desconocido,--
468,John Lakos,Desconocido,['The Tender Hook'],['Actor'],Desconocido,--
469,Josef Bierbichler,1948,"['The White Ribbon', 'Two Men in Suits', 'Winterreise', 'Hierankl']","['Actor', 'Writer', 'Director']",5 wins & 8 nominations,--
470,Cyril Sjöström,Desconocido,"['13 Semester', 'A Year Ago in Winter', 'Armer schwarzer Kater', 'Nachtbus']",['Actor'],Desconocido,--
471,Misel Maticevic,1970,"['In the Face of Crime', 'Exile', 'The Vow', 'Lost Killers']",['Actor'],5 wins & 5 nominations,--
472,Daniel Berini,Desconocido,"['By Lucas Wilson', 'Promised', 'Secret Daughter', 'Love Child']","['Actor', 'Producer', 'Casting Director']",1 nomination,--
473,Jacob Matschenz,1984,"['The Wave', 'Das Lächeln der Tiefseefische', 'Stronger Than Blood', 'Till Eulenspiegel']",['Actor'],5 wins & 1 nomination,--
474,Inka Friedrich,1965,"['Sommer vorm Balkon', 'Zeit der Helden', 'Stopped on Track', 'Dr. Hope']","['Actress', 'Cinematographer']",2 wins & 2 nominations,--
475,Susan Ward,1976,"['Shallow Hal', 'Sunset Beach', 'The in Crowd', 'Toxic']","['Actress', 'Soundtrack']",1 nomination,--
476,Corey Large,1975,"['Apex', 'The November Man', 'Heist', 'Fire with Fire']","['Producer', 'Actor', 'Writer']",4 wins & 1 nomination,--
477,Marcus Shultz,Desconocido,"['Goal! The Dream Begins', 'Goal II: Living the Dream', 'Human Giant', 'Star Wars: The Clone Wars: Lightsaber Duels']",['Actor'],Desconocido,--
478,Paul Johansson,1964,"['One Tree Hill', 'The Boondock Saints II: All Saints Day', 'Atlas Shrugged: Part I', 'John Q']","['Actor', 'Director', 'Writer']",1 win & 1 nomination,--
479,Diana Lee Inosanto,29,"['Ahsoka', 'The Mandalorian', 'The Sensei', 'I Am Bruce Lee']","['Actress', 'Director', 'Producer']",4 wins & 1 nomination,--
480,Shane Weingardt,Desconocido,['The Sensei'],"['Actor', 'Stunts']",Desconocido,--
481,Mark Griffin Jr.,Desconocido,"['Spotless', 'CSI: NY', 'Looking for Sunday', 'The Sentient']","['Stunts', 'Actor', 'Special Effects']",Desconocido,--
482,Ryan J. Parker,1976,"['The Goal', 'The Sensei', 'Serotonin Rising', 'Second Coming']",['Actor'],Desconocido,--
483,Michael O'Laskey II,1983,"['3 Ninjas: High Noon at Mega Mountain', 'The Sensei', 'Mighty Morphin Power Rangers', 'Power Rangers Zeo: Zeo Quest']","['Actor', 'Stunts']",1 nomination,--
484,Ayo Fadeyi,Desconocido,['The Sensei'],['Actor'],Desconocido,--
485,Curtis Magee-Ortiz,Desconocido,['The Sensei'],['Actor'],Desconocido,--
486,Jeff Liu,Desconocido,"['Yellow Face', 'The Last Tour', 'Five Minutes', 'Trying to Find Chinatown']","['Director', 'Actor', 'Writer']",Desconocido,--
487,Marius Stanescu,1966,"['Examen', 'The Pact', 'Somewhere in the East', 'Backwards Forward Forever']",['Actor'],1 win,--
488,Daniela Nane,1971,"['La urgenta', '17 - o poveste despre destin', 'The Window', 'The Hurried Man']",['Actress'],Desconocido,--
489,Mircea Diaconu,1949,"['Filantropica', 'Kino Caravan', 'Piciu', ""Operation 'The Bus'""]","['Actor', 'Writer']",1 nomination,--
490,Gelu Nitu,1949,"['Charlie Countryman', 'Return of the Living Dead: Necropolis', 'Youth Without Youth', 'The Childhood of Icarus']",['Actor'],Desconocido,--
491,Veronica Gheorghe,Desconocido,"['Experimentul Pitesti', 'Maria', 'Bless You, Prison', 'My Sexual Life']",['Actress'],Desconocido,--
492,Vasile Calofir,Desconocido,"['Portrait of the Fighter as a Young Man', 'Vineri searã', 'My Sexual Life', 'Casanova, identitate feminina']",['Actor'],Desconocido,--
493,Sabina Andrei,Desconocido,['Dragoste pierduta'],['Actress'],Desconocido,--
494,Lavinia Gheorghe,Desconocido,['Dragoste pierduta'],['Actress'],Desconocido,--
495,Otilia Huzum,Desconocido,['Dragoste pierduta'],['Actress'],Desconocido,--
496,Cláudia Abreu,1970,"['Sparkling Girls', 'Celebrity', 'Os Desafinados', 'Belíssima']","['Actress', 'Writer', 'Soundtrack']",8 wins & 16 nominations,--
497,Ângelo Paes Leme,1973,"['Os Desafinados', 'Joseph from Egypt', 'Meu Nome Não é Johnny', 'The Law and the Crime']",['Actor'],1 win & 7 nominations,--
498,Jair Oliveira,1975,"['Ways of the Heart', 'Snakes & Lizards', 'Copa de Elite', 'Manual Para se Defender de Alienigenas, Zumbis e Ninjas']","['Composer', 'Actor', 'Music Department']",Desconocido,--
499,André Moraes,1977,"['Ópera do Mallandro', 'Payback', 'No Coração dos Deuses', 'Lisbela and the Prisoner']","['Composer', 'Music Department', 'Director']",8 wins & 12 nominations,--
500,Genésio de Barros,Desconocido,"['Friendly Fire', 'The Favorite', 'Quase Nada', 'The King of the Cattle']","['Actor', 'Make-Up Department']",2 wins & 2 nominations,--
501,Antonio Pedro,Desconocido,"['O Grande Desbum...', 'Os Saltimbancos Trapalhões', 'Golden Oldies', 'República da Traição']","['Actor', 'Writer', 'Director']",Desconocido,--
502,Eion Bailey,1976,"['Band of Brothers', 'Ray Donovan', 'Once Upon a Time', 'Fight Club']","['Actor', 'Producer', 'Director']",1 win & 2 nominations,--
503,Linda Hardy,1973,"['Immortal', 'The Love Punch', 'The Philanthropist', 'Undercovers']",['Actress'],Desconocido,--
504,Sharon Raginiano,1967,"['Ha-E', 'Bat Yam - New York', 'Chatzi HaMenashe', 'Hamesima X']",['Actor'],Desconocido,--
505,Rachel Wagner,Desconocido,"['Kingpin', 'Universal Soldier', 'Encounters', 'Prey for the Island']","['Actress', 'Casting Director', 'Costume Designer']",Desconocido,--
506,Gene Christensen,Desconocido,"['Death Toll', 'Language of the Enemy', 'Birdie & Bogey']",['Actor'],Desconocido,--
507,Arif Zakaria,1966,"['Raazi', 'My Name Is Khan', 'War', 'Krrish 3']","['Actor', 'Producer']",2 nominations,--
508,Somed Agarwal,Desconocido,['Kahaani Gudiya Ki...: True Story of a Woman'],['Actor'],Desconocido,--
509,Sudhir Arora,Desconocido,"['Aasha', 'Aas Paas', 'Sadaa Suhagan', 'Kahaani Gudiya Ki...: True Story of a Woman']","['Additional Crew', 'Actor', 'Production Manager']",Desconocido,--
510,Aarti Baldev,Desconocido,"['Lajja', 'Kahaani Gudiya Ki...: True Story of a Woman']",['Actress'],Desconocido,--
511,Jyoti Dev,Desconocido,"['Ab To Banja Sajanwa Hamaar', 'Kahaani Gudiya Ki...: True Story of a Woman']",['Actor'],Desconocido,--
512,Ricky Jay,Desconocido,"['Magnolia', 'Boogie Nights', 'Heist', 'Tomorrow Never Dies']","['Actor', 'Additional Crew', 'Writer']",6 wins & 2 nominations,--
513,Steve Zahn,1967,"['War for the Planet of the Apes', 'Rescue Dawn', 'Joy Ride', 'Sahara']","['Actor', 'Producer', 'Writer']",5 wins & 16 nominations total,--
514,Patrick Fischler,1969,"['Mad Men', 'Happy!', 'Mulholland Drive', 'Lost: The Story of the Oceanic 6']","['Actor', 'Producer', 'Writer']",3 wins & 2 nominations,--
515,Aki Avni,1967,"['Universal Soldier: Regeneration', 'Let the Party Begin', 'Time of Favor', 'Titan A.E.']","['Actor', 'Producer', 'Director']",3 wins & 1 nomination,--
516,Pete Munday,Desconocido,"['The Good Humor Man', 'Neptune Cowboy']","['Actor', 'Composer', 'Soundtrack']",Desconocido,--
517,Robert Keli,Desconocido,"['Burnt Sienna', 'Neptune Cowboy', ""Loser's Lounge"", 'Lone Tree Bench']","['Actor', 'Producer']",Desconocido,--
518,Damie Green,Desconocido,"['Mabel', 'Neptune Cowboy']",['Actress'],Desconocido,--
519,Michaela Christine Zaragoza,Desconocido,['Neptune Cowboy'],['Actress'],Desconocido,--
