,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
94,"5,9",['Adam Shankman'],DESCONOCIDO,Una chica de pueblo y un chico de ciudad que aspiran a vivir el sueño de Hollywood se conocen en el Sunset Strip.,2h 3min,Rock of Ages. La era del Rock
95,"3,8",['Abbas Khajevand'],DESCONOCIDO,,1h 32min,Gedayane Tehran
96,"5,1","[""Tom O'Brien""]",DESCONOCIDO,"Dave returns to his hometown on the Massachusetts coast for his father's funeral, where his reunion with two old friends provides a healthy dose of reality.",1h 21min,Fairhaven
97,--,DESCONOCIDO,['Brent Lonkey'],Two band members take us down the outlandish and sometimes ridiculous path they took to become know as the world's worst band.,1h 24min,BBA: The Unsung Ballad of the Rise & Fall of the World's Worst Band
98,"7,7",['Tim Russ'],"['Calix Lewis Reneau', 'Aydrea Walden']","A raucous comedy of errors about a singer stuck in a dead-end job who sees his last, best shot at rock stardom threatened by freak accidents, movie theater politics, stressed-out relationships and a janitor who is much more than he seems.",1h 30min,A Night at the Silent Movie Theater
99,--,['Carlos Daniel Malavé'],['Moncho Martinez'],"El Inspector Rodríguez renuncia a Venevisión y decide montar su propia agencia de detectives junto a su inseparable compañero ""Pacheco"".",1h 30min,¡Qué Detectives!
100,"8,9",['Jose A. Renteria Jr.'],['Jose A. Renteria Jr.'],"""Betty I Am"", an inner city Dark Comedy/ Drama and character piece, is set within the burrows of East Los Angeles. A brother and sister reunite following a five-year hiatus and are forced to stumble towards reconciliation. Paul, a drunken vagrant, finds only awkward inconvenience as Betty is unwittingly thrust into his care. Forced to contemplate the self-afflicted de... Leer todo",1h 33min,Betty I Am
101,"4,0",DESCONOCIDO,DESCONOCIDO,"The film is a life story of a simple man whose job is to guard (played by Akbar Abdi). A party enters their house and this person confuses him with one of the warlords, and this mistake and displacement creates new situations in this man's life.",--,Ja Be Ja
102,"5,9",['Matthias Hoene'],"['Matthias Hoene', 'James Moran', 'Lucas Roche']",Una banda de ladrones de bancos se abre camino para salir de Londres y huir de los zombies.,1h 28min,Invasión zombie
103,"6,0",['Jeff Pearson'],['Jeff Pearson'],The Unbookables is a narrative documentary about stand-up comics who have spent their careers pushing limits--on stage and off. Relegated to small venues and touring in a crappy van through the Midwest they careen between the desire to succeed and the reality that there may be nothing left to lose. Road life is far from glamorous: comics come and go and cruel pranks a... Leer todo,1h 35min,The Unbookables
104,--,['Savannah Teller-Brown'],['Chris Love'],,--,Miss Communication
105,"2,9","['Róbert Koltai', 'Éva Gárdos']",DESCONOCIDO,"After witnessing a murder, a hapless pair of misfits escape their own near death experience by posing as male strippers - only to find themselves neck deep in even bigger trouble.",1h 30min,Magic Boys
106,"4,8",['Sujith-Sajith'],"['Vamanapuram Mani', 'Sujith-Sajith']","Four friends kidnap a rich industrialist's daughter to make money. However, things take a turn when they are forced to break into a house and hold everyone inside hostage.",1h 50min,Kaashh
107,"6,4",['Fisher Stevens'],['Noah Haidle'],Un par de hombres de edad avanzada intentan reunir a la vieja pandilla por última vez antes de que uno de los muchachos cumpla su última misión - matar a su compañero.,1h 35min,Tipos legales
108,"5,8",['Brian Roberts'],"['Mike Nawrocki', 'Brian Roberts', 'Mark Steele']","In this Veggie-version of a holiday classic, Junior Asparagus stars as The Little Drummer Boy, a lonely child who finds the true meaning of Christmas when he stumbles upon the birth of the baby Jesus. A story of hope, love and forgiveness, this timeless tale will warm the hearts of children everywhere.",54min,VeggieTales: The Little Drummer Boy!
109,"5,7",['Brad Peyton'],DESCONOCIDO,"Sean Anderson se alía con el marido de su madre en una misión para encontrar a su abuelo, que se supone que ha desaparecido en una isla mítica.",1h 34min,Viaje al centro de la Tierra 2: La isla misteriosa
110,--,['Manny Bains'],['Pinaki Ghosh'],,--,Captain India
111,"6,6",['Lee Toland Krieger'],"['Rashida Jones', 'Will McCormack']",Una pareja se divorcia e intenta mantener su amistad mientras ambos persiguen a otras personas.,1h 32min,Celeste & Jesse Forever
112,"6,8",['Barry Sonnenfeld'],"['Etan Cohen', 'Lowell Cunningham']",El agente J viaja en el tiempo a los inicios del MIB en 1969 para evitar que un alienígena asesine a su amigo el agente K y cambie la historia.,1h 46min,Men in Black 3
113,"7,9",['Justin Wood'],['Justin Wood'],"Bounty hunters Jim Sawyer and Ted Brown encounter financial difficulties after provoking a lawsuit while trying to capture the son of a powerful businessman. Needing cash for the settlement, they accept a mysterious woman's offer to track down Kenneth Lay, the deceased Enron CEO. Although skeptical at first, they soon expose a conspiracy involving mysterious governmen... Leer todo",1h 47min,The Search for Kennyboy
114,"6,0",['Jackie Chan'],DESCONOCIDO,Un hombre busca por todo el mundo un conjunto de artefactos místicos : las doce cabezas de bronce de los animales del zodíaco chino.,2h 2min,Chinese Zodiac: La armadura de Dios
115,--,['Carlos Zapata'],['Carlos Zapata'],"Vittorio, Martin and Luis live locked in an apartment, too paranoid to leave. Renting their vacant room to young María will be the spark that ignites the delicate dynamics between the three peculiar individuals. Will their surreal existence of being psychologically imprisoned change forever? This is the final degree project of Director Carlos Zapata.",--,Pequeños vagos
116,"5,0",['Fred Holmes'],['Sunny Virmani'],"An Indian-American consultant, Karan, is sent to Texas to save the finances of a Texan farm. While working on the project, Karan falls in love with an all-American, sweet, beautiful and tough Texan farm girl: Heather.",1h 30min,Heart Land
117,--,"['Aleksandr Gamirov', 'Valijon Umarov']","['Mahfuza Babatullaeva', 'Saida Rametova']",,1h 30min,Qudajonlar
118,"8,9",['Alisher Uzakov'],['Jahongir Ahmedov'],,1h 27min,Endi dadam boydoq
119,"6,7","['Peter Lord', 'Jeff Newitt']",DESCONOCIDO,El Capitán Pirata se embarca en una misión para derrotar a sus rivales por el premio al pirata del año.,1h 28min,¡Piratas!
120,"5,5",DESCONOCIDO,DESCONOCIDO,"Mike, Bill, and Kevin riff three shorts made by K. Gordon Murray who also made Santa Claus as featured on MST3K. They take place in Santa's Village, home of Puss in Boots, Stinky the Skunk, Ferocious Wolf, Merlin and the Easter Bunny.",--,Christmas with RiffTrax: Santa's Village of Madness
