,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
80,--,['Jack Garner King'],DESCONOCIDO,A wannabe nature survivalist and a communist drug addict start a violent feud born from a terrible misunderstanding,1h 26m,BearCat Wilson: Catfish Bob's Revenge
81,2.7,['Ox Johnson'],DESCONOCIDO,Two young wild girls decide to throw on a party and invite all their male friends over. After partying and having a good time the two girls and all their friends decide to tell five crazy slasher stories that is just too crazy to be true. After they're done telling there story this party ends up turning into a party day massacre.,1h 16m,Party Day Massacre Stories
82,2.5,['Murat Dalkiliç'],DESCONOCIDO,,2h 1m,Ustalar Alemi
83,--,DESCONOCIDO,DESCONOCIDO,"A semi-autobiographical multimedia epic of day in the life of Hoboken musician Roland Ruby who contemplates love and loyalty in a tale that weaves NYC/NJ mob bosses, show biz and a Faustian deal.",1h 55m,"Damn You, Roland Ruby!"
84,5.1,['Piotr Matwiejczyk'],DESCONOCIDO,,1h 22m,Voo Doo Tata
85,--,['GuangBin Jiang'],DESCONOCIDO,,1h 41m,The Persuit of Love
86,--,['Peter Citti'],"['Monica B. Armstrong', 'Elmar Weihsmann']",,--,Hot Spanking Rod
87,6.9,['Alessandro Zizzo'],DESCONOCIDO,"Valerio is basically a ""good guy"", he takes refuge in his books, in his silences, in the ""unspoken"" and in those few words spoken in a low voice. He is shy and awkward, he is someone who lives life with his head down, never with his head held high, a man of the aquarium, as an ampoule, certainly not a ""sea fish"". The last day of the bull is a comedy about the evil of ... Read all",1h 32m,L'Ultimo Giorno del Toro
88,5.1,['Huu-Tuan Nguyen'],DESCONOCIDO,An incredible journey of a little lottery boy to escape from kidnappers.,1h 32m,"My Son, Where Are You?"
89,--,['Mayito Brito'],DESCONOCIDO,,--,SFM Mayito Brito's: Red Starved
90,--,DESCONOCIDO,DESCONOCIDO,,2h,Christmas With the Inlaws 2
91,4.6,['Luong Trung Tin'],DESCONOCIDO,,1h 27m,Bride for Rent
92,9.5,['George Miller'],DESCONOCIDO,"As the omni-verse comes to it's worst fate, only one man can save us all.",2h 4m,Filthy Frank Final Full Lore Movie
93,2.9,['Piotr Matwiejczyk'],DESCONOCIDO,,1h 12m,Nie taki znowu Swiety Mikolaj
94,5.0,['Piotr Matwiejczyk'],DESCONOCIDO,,1h 12m,Swirniety Mikolaj
95,--,['Nguyen Thanh Vinh'],DESCONOCIDO,,1h 25m,Bao Gio Hêt Ê
96,--,['Kailyn Blanco'],DESCONOCIDO,,--,Switcheroo
97,--,['Tran Ngoc Giau'],DESCONOCIDO,,1h 30m,Dích Tôn Dôc Dac
98,4.8,DESCONOCIDO,DESCONOCIDO,,1h 14m,The Vietnamese Bride
99,--,['Nguyen Ha'],DESCONOCIDO,,1h 33m,Thu Yêu Rôi Biêt
100,--,['Teagan Craft'],"['Carlo Collodi', 'Teagan Craft']",,1h 15m,"Pinocchio, Story of a Puppet"
101,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10954222
102,--,['Rickie Ross'],DESCONOCIDO,,--,Working for Love
103,3.7,"[""Hosein Ghena'at""]","['Ahmad Ahmadi', ""Hosein Ghena'at""]",Parsia has to brings over his mother to the school but he brings his uncle instead disguised as his mother. The teacher Mr. Delijoon sees him and falls in love unaware of what Parsia has done.,1h 20m,Lasagna
104,--,['Qiuliang Xiang'],"['Hesheng Xiang', 'Qiuliang Xiang']",,1h 14m,Zaijian zaijian
105,--,['Zhou Guogang'],DESCONOCIDO,"Hapless in love, Zhou Yitong searched high and low for his better half to teach him the ways of romance. One day, he finally finds his true love.",--,The Bad Ex-girlfriends
106,--,DESCONOCIDO,"['Jeffrey Fukushima', 'Charles Papadopoulos']","A semi-professional basketball team is short out of luck after the injury of their star player until Coach, the enigmatic team manager, sets out on a mission with facility janitor, Hal, to prepare for the local tournament. Hal's extraordinary ability to shoot half court shots transforms this small town underdog into a true contender.",--,Half Court Hal
107,6.1,['Dmitry Falkovich'],DESCONOCIDO,"A successful top manager of an investment company, Ivanov, is fleeing the harassment of security officials from Moscow to Kiev, a city without rules, and is trying to find a place for himself there. He discovers the opportunity for easy money, as everything around can be stolen. In Kiev, Ivanov, with his friend and business partner Spitsin, goes to night clubs, visits... Read all",1h 15m,Ivanov
108,8.6,DESCONOCIDO,"['Prasanna Shetty Bailur', 'Roopesh Shetty', 'Vineeth Vj']","The film is a laughter and roller coaster ride, where a young man falls in love with a Girl of his dream, and eventually the Girl also falls in love with him. But, the young man has to face many weird, funny and tough situations in the process to get married to that Girl, as the girl has other commitments to oblige. Will the young man be able to succeed in getting his... Read all",2h 35m,Girgit
109,--,['Sooraj Bolar'],"['Sooraj Bolar', 'Vismaya Vinayak']","The story revolves around three Men namely Guru, Jolly and Dr.Ajay, who con people by creating fake schemes and Business prepositions to trap people and runaway with their money. But, one day they come across a girl named Samanvitha and they all become friends with her and plan to trap her Office Boss with a scheme, which spoils their relationship with Samanvitha. The... Read all",2h 1m,Pathis Gang
110,--,['Sean Louis Kelly'],DESCONOCIDO,"Katie McCallister, an overachieving valedictorian, has her perfect life turned upside down when she's possessed by a malevolent demon, and it's up to her ragtag group of friends to save her.",--,There's Something Wrong with Katie
111,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt11116444
112,--,['Shahood Alvi'],DESCONOCIDO,"Dadi comes up with a plan to bring the two lover, Mehboob and Chandi close this Eid. But, will she have to sacrifice her Eid celebrations as she tames her entire family?",1h 10m,Zamani Manzil Kay Maskharay
113,4.4,['Soheil Movaffagh'],DESCONOCIDO,The best restaurant in Tehran is yet to be announced. The two main contenders are a luxury Italian restaurant and a small family restaurant that offers traditional Iranian specialties. Are Houshan and his father manage to win this contest?,1h 31m,Pastarioni
114,--,['Ibrahim Majid'],DESCONOCIDO,,1h 30m,3 Young Millionaires 2
115,4.7,['Kai Wei Liang'],DESCONOCIDO,,1h 37m,Single Day
116,8.7,DESCONOCIDO,"['Karthik Shamalan', 'S.S. Vikneshwaran']","A group of friends with a pair of twin sisters, make their days for an event of their friend's destiny wedding far away, through the journey back from the wedding, everyone has their personal wish to be grant for, but senario changed when their car broke down in middle of nowhere, they asked for help from a lorry driver who's with his family on the way to their home, ... Read all",--,Atcham Thavir
117,--,['Tawan Sanders'],DESCONOCIDO,,--,The Gate
118,7.8,DESCONOCIDO,"['Mariano Nesci', 'Gabriel Nesci']","In 1967, The Knacks rule Argentina's music scene. But after an order from the military dictatorship, they break up and end their career. 50 years later, The Knacks get back together in search of a second chance to recover the lost glory.",1h 47m,Los Knacks: déjame en el pasado
119,7.1,['Near Human Intelligence'],DESCONOCIDO,This movie shows the tragic events of what happens after Club Penguin shuts down.,1h 30m,Club Penguin Shutdown: The Movie
120,3.9,['Alessandro Derviso'],"['Andrea Cacciavillani', 'Alessandro Derviso', 'Tonino di Ciocco']","Three couples try to elude the crushing routine that is slowly killing their relationships, by following a renowned psychotherapist's radical methods.",1h 26m,Love in the Time of Sh.Rek.
121,--,DESCONOCIDO,DESCONOCIDO,,--,Sand Puzzle
122,--,['Dinesh Chaudhary'],DESCONOCIDO,"Vikas married with a educated girl. His wife Kiran likes to work, keep clean, talk well, help everyone, live life in a full-fledged and administering manner. She fight with the administrator of village for rights and planning of village.",1h 49m,Vikas Ki Bahu
123,2.4,DESCONOCIDO,DESCONOCIDO,For a reason four cousins Seyfettin Sinasi Habibe and Rüknettin who have been Cross for years gather at the request of their grandfather on his deathbed and try to find the legacy that their grandfather will testify to them,--,Dargin Kuzenler
124,--,['Glauco Della Sciucca'],DESCONOCIDO,,--,Humanism! A new comedy
125,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt11386810
126,6.7,DESCONOCIDO,DESCONOCIDO,A gathering at a country house party leads to the revelation of a secret.,2h 35m,A Woman of No Importance
127,--,['Bryan Leung'],DESCONOCIDO,"The conflict between the Yin-Yang Devil Cult and the Hong Sect has been lasting for 500 years. Qigong is the 18th chief of the Hong Sect. One day, with the help of his disciples Rong and Jing, he finally captures and executes Mr. Dongfang, the leader of the Yin-Yang Devil Cult. Just as everyone thinks the case has come to an end, one of Hong Sect's disciples reports t... Read all",1h 4m,Conquering the Demons of Master
128,6.9,['Steven Esteb'],DESCONOCIDO,A Louisiana Senator is running for President with a twenty point lead in the polls. After a rousing campaign speech he picks up a sexy blond and takes her up to his room. Things go wrong and his run for the presidency is in serious jeopardy.,--,Dirty Politics
129,--,['Elijah Butler'],DESCONOCIDO,"Sonic and friends team up with a couple agents to save Amy Rose, find the 7 chaos emeralds and save the world from Dr. Eggman and his plan on world domination.",2h 2m,Speed: A Sonic the Hedgehog Movie
130,--,['Julian Nott'],DESCONOCIDO,,--,Rick and Rat go to Thailand
131,4.7,['Damir Enaliev'],DESCONOCIDO,,1h 20m,Porno z vbyvstvom
132,7.8,['Paa Kwesi Gordon'],DESCONOCIDO,"Carl loves developing software but studies Biology in the University just to please his parents. He wins a contract for a software development which comes between him and his education, especially his Head of Department. Here is the case the Head of Department's Teaching Assistant, Hetty and daughter, Jane are both in love with Carl. Choosing between Biology and contr... Read all",2h,Chocolate City
133,5.3,['Maris Martinsons'],DESCONOCIDO,,1h 24m,Jaungada taksometrs
134,4.2,DESCONOCIDO,DESCONOCIDO,"Well, Luke Skywalker is still drinking discolored milk - not much has changed in the 'Star Wars' universe. The guys at RiffTrax may not be consuming strange liquids, but they are poking fun in this comedic audio track.",--,RiffTrax: Star Wars: The Last Jedi
135,5.4,['Aleksandr Novikov'],DESCONOCIDO,,1h 37m,Zvyozdy
136,--,['Camilla Brett'],"['Mariana Hartasánche', 'Jesús Malnael Pulido']","Reflects on the segregation, hatred, intolerance, discrimination, racism and class oppression, inviting us to recognize our differences and live peacefully in the world.",--,Xolomeo y Pitbulieta
137,8.3,['Eric Satyo'],DESCONOCIDO,Sule wants to work in Malaysia so he has lots of money to get his girlfriend back from another man. This situation was exploited by his uncle and brought Sule to Hong Kong with Sule's money from selling his rice fields.,1h 36m,Hong Kong Runaway
138,--,['Icko Gonzalez'],DESCONOCIDO,"Wanda's Wonderful World is the story of Wanda, a former beauty queen who is now a most sought-after eventologist. She makes dream events happen for her clients but it's something she can't seem to do for herself. This comedy drama movie made for TV follows the roller coaster ride of Wanda's introspection on her life's triumphs, failed loves, and her endless search for... Read all",1h 18m,Wanda's Wonderful World
139,6.2,['Seung-hwa Baek'],DESCONOCIDO,offbeat Korean comedy an ex board game champion turned aimless twenty something decides to return to her roots and win 2nd place in a national tournament and beat out a nerdy rival.,--,Omok Girl
140,4.5,['Charles Uwagbai'],DESCONOCIDO,"Isla, a young woman from the ghetto, encounters a ghost called Mike who needs her assistance to communicate with the people he left behind. She soon becomes entangled in solving a murder mystery.",1h 43m,The Ghost and the Tout
141,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt11803812
