,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
305,--,['Hatim Hassanali'],DESCONOCIDO,"The Welcoming Attack is an action feature film based around the life of a young African boy who travels to Canada on a 2 month single entry tourist visa. The film follows the lead as a tourist who later decides to reside in Canada illegally beyond his visa. He faces several challenges as an illegal resident who is later forced to dive into a world of drug lords, gangs... Read all",--,The Welcoming Attack
306,3.6,['Art Camacho'],DESCONOCIDO,"The Chemist is a gritty action thriller about an aging assassin who is double crossed by his employer when he refuses to assassinate a woman he just met. On the run; Steele (Olivier Gruner) becomes the next target in this fast-paced battle, assassin vs. assassin, until he is surprised by a secret that changes everything he thought he knew. To complicate matters even m... Read all",1h 42m,Assassin X
307,--,['Zurab Match'],"['Zurab Match', 'Matthew Rafferty']","After years of soulless killing, Nikola wants out of his brutal world of assassins and a second chance at life. His boss, Harvey Green, won't allow this so Nikola is forced to go to war against him. Along the way, Nikola falls in love with Lillian, a homeless girl, who also is looking for a second chance. When Lillian is caught and used as bait to lure Nikola, he must... Read all",1h 32m,The Silent Lynx
308,4.9,['David Hartman'],DESCONOCIDO,The final installment of the long-running Phantasm series.,1h 25m,Phantasm: Ravager
309,3.9,['Madeline Puzzo'],DESCONOCIDO,A migrant worker named Austin finds himself the target of a deadly corporate cover-up in a small Wyoming town.,1h 41m,Cardinal Matter
310,7.1,['Robert Zemeckis'],DESCONOCIDO,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",2h 4m,Allied
311,6.4,['Jean-François Richet'],DESCONOCIDO,An ex-con reunites with his estranged wayward 17-year old daughter to protect her from drug dealers who are trying to kill her.,1h 28m,Blood Father
312,4.6,['Joel Novoa'],DESCONOCIDO,"A young British Asian, Mo is a fast-rising police officer who goes under cover infiltrating Shadwell's resurgent hooligan element, who are fired up by Shadwells's takeover by a Russian oligarch and their unlikely adventure into European competition. Mo quickly becomes embroiled in the local schism between the BNP and EDL and plans to build a new mosque in the shadow o... Read all",1h 32m,ID2: Shadwell Army
313,4.4,['Harvey Lowry'],DESCONOCIDO,"Sergeant Hoover went to war to preserve the Union. After being captured and sent to a prisoner of war camp, he understood what it was to be kept against his will. Together with a friend he escaped and, aided by slaves, made it to freedom.",1h 43m,Union Bound
314,5.6,['Kome Kongkiat Komesiri'],DESCONOCIDO,This is a story about a police officer named Khun Phan in WWII.He is off on an undercover mission to take down a governor at an island which everyone there is considered as bandits.,1h 45m,Khun Phan
315,5.1,['Rohit Dhawan'],"['Rohit Dhawan', 'Tushar Hiranandani', 'Hussain Dalal']","When India's top batsman goes missing in the Middle East, two mismatched cops must team up for a 36-hour manhunt before the cricket final.",2h 4m,Dishoom
316,2.9,['Len Kabasinski'],DESCONOCIDO,"Rachel, a female war veteran, returns home only to launch her own personal vendetta against the criminal underworld when a family member mysteriously dies. The underworld kingpin rules with an iron fist and those below her are terrified when her name is even mentioned. In order to get closer to the inner sanctum, Rachel takes on the identity of ""Angel,"" a go-go dancer... Read all",1h 44m,Angel of Reckoning
317,3.9,['H. Vasudev'],"['M.S. Ramesh', 'H. Vasudev']",A businessman strives to find the solution for the existing power cut problems present in his community.,2h 25m,Viraat
318,4.2,['Damien Lay'],DESCONOCIDO,A rescue attempt of a German traitor during World War I has unexpected consequences and sets off an adventure across the Arabian desert.,1h 37m,Game of Aces
319,3.5,['Patricio Valladares'],"['Barry Keating', 'Patricio Valladares']","After his best friend dies in a racing accident, biking star Joe agrees to go back on the wheels for an exhibition in Chile. On a test run with his girlfriend Stephanie, they stumble upon a badly injured man dying from a mysterious virus. That's the start of a very bad day for them as they become the target of relentless killers ready to do anything to keep their secr... Read all",1h 22m,Downhill
320,4.6,DESCONOCIDO,"['John Swab', 'Corey Asraf']","A cerebral revenge film about two adopted siblings who fall in love, and hatch a plan to kill their abusive father.",1h 42m,Let Me Make You a Martyr
321,5.8,['John Michael McDonagh'],DESCONOCIDO,"Two corrupt cops set out to blackmail and frame every criminal unfortunate enough to cross their path. Events, however, are complicated by the arrival of someone who appears to be even more dangerous than they are.",1h 38m,War on Everyone
322,6.1,['Nicholas J. Moore'],DESCONOCIDO,"Roshtalivik was an average guy. Unknowingly, Dr. Franz chooses him to be the test subject for Experiment X. Franz does everything in his power to force Rosh into testing his experiment; Does he go too far?",1h 12m,Roshtalivik
323,5.9,DESCONOCIDO,DESCONOCIDO,Girls are taken against their will and held captive inside an abandoned warehouse where they'll have to fight for their survival.,--,Snare
324,6.2,['Gonzalo Gonzalez'],DESCONOCIDO,"Two brothers witness the murder of their mother. Some time later one of them will become priest and the other a policeman, the policeman with one purpose: to find the murderer of his mother.",1h 23m,Until the Day I Die: Part 1
325,5.7,['Anna Foerster'],DESCONOCIDO,Vampire death dealer Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.,1h 31m,Underworld: Blood Wars
326,3.9,['Vinnil Markan'],"['Hemant Behl', 'Sagar Pandya']","A soldier travels to Durban in order to search for his father, who settled there.",2h 31m,Zorawar
327,--,['Luke Gasser'],DESCONOCIDO,"150 generations ago: for a 100 years the great Pyramids in Egypt are built and in England the erection of Stonehenge, the circular stone construct, is about to be completed. At the same time a lone warrior drifts through the mountains searching for the fast animals, on which his ancestors once came. Anuk the son of Pe-Kai and last of the Naluk and Meha, the daughter o... Read all",1h 21m,Anuk 2: The Fire Mountain
328,7.9,DESCONOCIDO,"['Samuel Barrera Jr.', 'Michael Olivo', 'Farrukh Sheikh']","P is locked up with his 2 homeboys for multiple years, once they all get out after at least putting in 10 years, they get into the free world only to find out it's not that easy to make it on the straight path especially with murder on your record. So P, thought his brothers, Carlito and Tony are trying to help, he's never been one for handouts and so talks to his old... Read all",2h,Hoodfella All In
329,5.3,['Thathineni Satya Prakash'],DESCONOCIDO,A college student unwittingly takes part in a crime that changes the course of his life.,2h 22m,Shankara
330,7.8,['Gareth Edwards'],DESCONOCIDO,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",2h 13m,Rogue One: A Star Wars Story
331,3.4,['Steve Lawson'],DESCONOCIDO,"Taking its cue from classic survival-thrillers such as 'Duel' and 'Deliverance', 'Survival Instinct' is a fast-paced edge-of-your seat thriller with a strong female lead and a plausible, morally-ambiguous villain.",1h 15m,Survival Instinct
332,7.0,DESCONOCIDO,"['Chris Roland', 'Maradona Dias Dos Santos']","Thirty-five years ago Matias Santana was only six when he witnesses the brutal murder of his parents, with his unborn brother, Dias, still in his mother's womb. Flash forward and the brothers have both taken up careers serving their country, Dias leading an elite police force and Matias a general in the military. When Dias and Matias learn that Ferreira, Angola's numb... Read all",1h 35m,Dias Santana
333,5.2,DESCONOCIDO,"['Olaf Ittenbach', 'Gedeon Burkhard']","A tale of ghosts, crime and horror.",1h 30m,The Key
334,5.6,['Federico Castelluccio'],DESCONOCIDO,A banker with a talent for memorizing numbers is recruited by a mobster looking to get ahead.,1h 35m,The Brooklyn Banker
335,6.1,['Ajay Devgn'],DESCONOCIDO,A skilled mountaineer races against time to rescue his mute daughter from the clutches of human traffickers in Bulgaria.,2h 33m,Shivaay
336,4.4,['John Suits'],DESCONOCIDO,A New York doctor travels with her team to Los Angeles to find survivors of a worldwide pandemic.,1h 31m,Pandemic
337,--,['Roger Paris'],DESCONOCIDO,A lone wolf police officer hunts his city's newest drug lord and its corrupt mayor by any means necessary.,--,Scorpion: Vice City Shakedown
338,7.4,['Shane Black'],"['Shane Black', 'Anthony Bagarozzi']","In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",1h 56m,The Nice Guys
339,6.2,['Igor Maltagliati'],"['Igor Maltagliati', 'Alessandro Parrello']",Handsome bachelor Giulio finds himself seducing woman after woman. But his seductive ways take a dangerous turn when the young playboy finds himself in bed with a powerful mobster's wife.,1h 20m,The Innocent Bastard
340,7.6,['Michael R. Farinelli'],"['Michael R. Farinelli', 'Michael Worthy']","A disgraced veteran finds himself leading a group of cut throat inmates, when he is unexpectedly called back into action to take down a dangerous terrorist that threatens homeland security.",1h 45m,Vector III
341,7.7,['Carlos Cardona'],DESCONOCIDO,"After a home invasion goes terribly wrong, Oscar tries to help the girl whose life he helped to ruin.",1h 27m,Second Chance
342,6.3,['Oscar Rene Lozoya II'],DESCONOCIDO,A sheltered young loser goes on the worst blind date ever when he and his date must cover up the accidental murder of a crooked cop.,1h 32m,How We Met
343,4.3,['Kevin Smith'],DESCONOCIDO,Two teenage yoga enthusiasts must do battle with an evil presence that is threatening to rise from its underground lair and endanger their major party plans.,1h 28m,Yoga Hosers
344,6.1,['Yeon Sang-ho'],DESCONOCIDO,Several groups of people try to survive a zombie pandemic that unleashes itself in downtown Seoul.,1h 32m,Seoul Station
345,4.8,['Brett Bentman'],DESCONOCIDO,"Fleeing a bounty hunter, a thief and a farmer set out on an incredible journey across Texas.",1h 16m,Kreep
346,5.8,['Tommy Kraft'],"['Tommy Kraft', 'Gene Roddenberry']","In a time prior to the United Federation of Planets, a young coalition of worlds led by Earth battle the Romulan Star Empire for their very survival.",1h 42m,Star Trek: Horizon
347,6.5,['Carlo Bruno'],DESCONOCIDO,"A man drives away from home waiting for that moment to opt for suicide. On the verge of insanity, he discovers a strange travel companion. Catchphrase: ""The Road to Suicide is a Hell of a Thing""",1h 59m,In April
348,5.6,['Ashutosh Gowariker'],"['Ashutosh Gowariker', 'Preiti Mamgain']","In 2016 BC, a kind farmer leads an uprising in the city of Mohenjo Daro.",2h 35m,Mohenjo Daro
349,8.6,['Gonzalo Gonzalez'],DESCONOCIDO,until the day i die part 2,--,Until the Day I Die: Part 2
350,--,['Vaardhik Joseph'],DESCONOCIDO,A young man who witnesses his parents being murdered but is thrown in prison for the same crime. He then befriends four gangsters in prison and they set out to escape and avenge his parents' death.,2h 48m,Mandya to Mumbai
351,7.9,['Matthew A. Peters'],DESCONOCIDO,Slade Collins must travel back in time to save the woman he loves and put a stop to an evil Nazi plan to conquer the world.,2h,Slade Collins in and Out of Time
352,4.9,DESCONOCIDO,DESCONOCIDO,"Lucky, an undocumented immigrant, struggles to make his way in New York but finds himself caught in a web of crime and murder, forcing him to take extreme action.",1h 29m,Lucky
353,3.5,['K. King'],DESCONOCIDO,"After X-Corp, a radical weapons manufacturer, is taken over by a Cyber Virus, a group of survivors must fight to save humanity from the army of Machines the Virus now controls.",1h 30m,Cyborg X
354,4.1,['Christian Sesma'],"['Christian Sesma', 'Paul Sloan']","After killing a lot of bad guys including Armenians, Vigilante is wanted by the Armenian mafia boss, who gets help - but so does Vigilante.",1h 47m,Vigilante Diaries
355,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt3913868
356,4.8,['Ian Bonhôte'],DESCONOCIDO,"When bike courier Chris witnesses what looks like a murder, his first instinct is to cut and run. But when his curiosity draws him back in, he's soon embroiled in a world of corruption, political power, and illegal bike racing.",1h 41m,Alleycats
357,3.3,DESCONOCIDO,DESCONOCIDO,"World renowned journalist Sara Ogden is traversing the world in pursuit of carriers of a fatally dangerous ""Stamp of Cain"" in order to prevent seemingly unrelated events such as mass ...",1h 42m,The Code of Cain
358,7.1,['Afonso Poyart'],DESCONOCIDO,The Story of longtime UFC Featherweight champion and the struggles facing him on the road to the top.,1h 47m,Mais Forte que o Mundo: A História de José Aldo
359,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt3923388
360,7.2,['Richie Smyth'],"['Kevin Brodbin', 'Declan Power']",Irish Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during the early 1960s.,1h 48m,The Siege of Jadotville
361,4.5,['Opie Cooper'],"['Opie Cooper', 'Daniel Dauphin', 'Beth Kander']",A playful nod to 80's adventure films that finds a group kids spending the night in an abandoned jail for a school fundraiser. Things take a chilling turn when their chaperone vanishes just as a vicious beast attacks.,1h 27m,Big Bad
362,5.9,['Dave Green'],DESCONOCIDO,"The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang.",1h 52m,Teenage Mutant Ninja Turtles: Out of the Shadows
363,4.7,['Ezra Kemp'],"['Kirk Harris', 'Vernon E. Mortensen', 'Adrienne Thorne']","A brave Army dog returns to the U.S., where he helps his heroic handler bond with his resentful daughter on a camping trip despite danger lurking around every corner.",1h 30m,Army Dog
364,--,DESCONOCIDO,DESCONOCIDO,Five military men from from different branches of the armed forces find themselves mysteriously locked in a room with four bullets and one gun and no clues.,2h 5m,Five
365,5.5,['Steven C. Miller'],"['Michael Cody', 'Chris Sivertson']","When a bank is hit by a brutal heist, all evidence points to the owner and his high-powered clients. But as a group of FBI agents dig deeper into the case - and the deadly heists continue - it becomes clear that a larger conspiracy is at play.",1h 47m,Marauders
366,4.2,DESCONOCIDO,DESCONOCIDO,"Three students at a Swedish university make a discovery that will change their lives forever. A story about love, ambition and finding yourself.",1h 33m,Origin
367,4.7,['Stéphane Roquet'],"['Jean-Yves Bourgeois', 'Stéphane Roquet']",Unlicensed private detective Franck Beriat hesitantly agrees when a woman finds him to seek revenge for her sister.,1h 20m,Revenge
368,4.1,['Luke Sparke'],DESCONOCIDO,"In the Australian Outback, two estranged brothers discover old secrets and family lies. As their friends start to go missing they fear they are being stalked by someone or something.",1h 53m,Red Billabong
369,5.6,['Carter Johnson'],DESCONOCIDO,"Avenging her brothers death, Agent 5 sets out to bring down the covert group that she has worked for since being trained as a child to be an assassin",1h 22m,Agent 5
370,4.3,['Sugan Kartthi'],"['Sugan Kartthi', 'Rajshri Sudhakar']",A patriotic indian soldier fights against the torture of his enemy.,1h 45m,Moondraam Ullaga Por
371,4.6,['Ari Novak'],"['Nick Campagna', 'Rolfe Kanefsky', 'Ari Novak']",A boy rises to the occasion with his best friend (a lovable talking dog) to save his home and family.,1h 29m,Timber the Treasure Dog
372,4.6,['Blayne Weaver'],DESCONOCIDO,"An ex-con sets out in search of his kidnapped sister through the criminal underbelly of Shreveport, Louisiana.",1h 30m,Cut to the Chase
373,6.3,['Jaume Collet-Serra'],DESCONOCIDO,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",1h 26m,The Shallows
374,5.1,['Guy-Roger Duvert'],DESCONOCIDO,"In a future mega city, where most people spend most time hooked up to a virtual world, an agent, employed by a corporation supplying virtual reality, is busy tracking down killers/terrorists, both in the virtual and real world.",1h 32m,2047: Virtual Revolution
375,4.8,['Paul Schrader'],"['Edward Bunker', 'Matthew Wilder']",A crew of ex-cons are hired by a Cleveland mafioso to kidnap the baby of a rival mobster.,1h 33m,Dog Eat Dog
376,4.1,['Michael Winnick'],DESCONOCIDO,"When his family is murdered, a Special Ops operative turns vigilante. Can his former protégé, now an FBI agent, stop him before mobsters and police close in?",1h 46m,Code of Honor
377,3.8,['Mike Norris'],"['Gary Heavin', 'Chase Hunter']",A family of dedicated patriots living in the United States decide to defend their country against a terrorist organization that shuts down electricity in America and tries to take over the nation.,1h 30m,AmeriGeddon
378,6.0,['Tony Olmos'],DESCONOCIDO,"An ex-con trying to find work in a new Depression is lured back to a life of crime, but his gang passes the point of no return once they become fugitives.",1h 31m,South of 8
