,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
108,6.6,['Kenya Marquez'],"['Kenya Marquez', 'Alfonso Suárez']","After getting out of jail where she learned how to take care of the sick, Alma, an albino woman, decides to recover something much more important than her own freedom. In order to do so, Alma is forced to take care of Clemente (a hypochondriac with an OCD to avoid a sudden death) at night. The relationship between them will transit from suspicion and fear to tendernes... Read all",1h 28m,Asfixia
109,5.2,DESCONOCIDO,"['Huanggang Gao', 'Hajxia Tabazhek', 'Jun Zhou']","Among the Kazakh people living on the grasslands of China, a fatal accident leads to a conflict between two families.",1h 34m,Fade Away Pastoral
110,--,['Takashi Saito'],DESCONOCIDO,,--,Obo no koe
111,--,['Carlos Alfredo Fatule'],DESCONOCIDO,The story of a local election with three very different candidates.,--,Nando
112,6.9,['Kenneth Bi'],"['Kenneth Bi', 'Jia Jia Wei', 'Lily Zhang']","Yuan Yuan is one of the nation's reputable designers. After studying abroad in Japan, she reaches the peak of her career and impresses with her skills. She has a caring boyfriend named Dong Chen who has been with her for many years as well as Lei Ming who has always been a loyal partner in business. It may seem like she has the world at her fingertips, but Yuan Yuan c... Read all",1h 53m,Wish You Were Here
113,8.7,DESCONOCIDO,DESCONOCIDO,A young couple must overcome a bitter grudge or be consumed by hate when the souls of their tormentors are reincarnated in their newborn twins.,2h 12m,Clinging with Hate
114,6.0,['Jin Yang'],DESCONOCIDO,,--,Patrolman Baoyin
115,6.3,['Joon-Hyeong Heo'],DESCONOCIDO,"In this Korean action comedy, seven people including a cop, a killer, gangsters and a delivery man all try to get their hands on a gun and a golf bag filled with cash.",1h 41m,Snatch Up
116,--,['Park Eun-suk'],DESCONOCIDO,,1h 43m,Je-ju-do ya-han-bam
117,--,DESCONOCIDO,DESCONOCIDO,,1h 36m,Blue Goldfish
118,--,['Juan Carlos Londoño'],DESCONOCIDO,"Allyson is an American woman like any other, by accident of fate she meets Juan Carlos, an undocumented immigrant. Their friendship strengthens but everything changes when Juan Carlos is arrested by immigration. Allyson will do the impossible to help her friend, but only a miracle of love can save him.",1h 40m,Buga
119,--,['Promise Shoyenka'],DESCONOCIDO,THE IMPOSIBLE MISSION. The quest to become mightier and greater in the Christian circle motivated a lot of pastors to join the Dark circle confraternity.,1h 3m,The Imposible Mission
120,4.0,['Rettadi Srinivas'],DESCONOCIDO,"Vinayak Rao, a popular Lawyer files a petition to remove IPC section 498a. The plot moves around the two topics of how he goes about it and why he is against it?",1h 49m,IPC Section: Bharya Bandhu
121,6.5,['Cha Sung-Duk'],DESCONOCIDO,"Young-Ju's parents died in a car accident. After their deaths, Young-Ju has worked part-time jobs to support herself and her younger brother. Her financial situation gets increasingly worse.",1h 40m,Young-ju
122,--,['Yuehui Chen'],DESCONOCIDO,"The Doctor of Evil activated the time-space portal to cause time-space changes in various parts of the world. Human beings are ready to fight the invasion of alien monsters. The communication system of the X-Force sub-base in Kuala Lumpur, Malaysia was invaded by mysterious saboteurs. Bai Lu was assigned to Kuala Lumpur to carry out a reconnaissance mission. Lu sudden... Read all",1h 36m,Guang ying zhi zhan
123,--,['Adedapo Owolabi'],DESCONOCIDO,"When Janet finished her degree she was not expecting dream jobs to be elusive for months. But when he met Natalie; a friend from her student days who was rooted in the criminal underworld, his faith was put to test as his friend promised to introduce him to all the goodies that the criminal underworld has to offer. Janet has to choose between the straight and narrow, ... Read all",1h 28m,Child of the Kingdom
124,5.0,['Li Peng'],DESCONOCIDO,"A girl raised a dog. When her dad decided to bring her and mom to live in a foreign country, they had to foster the dog to a relative family. The dog misses the girl, leaves the foster family and goes on the way home.",1h 31m,Find My Way Home
125,5.1,['Mateo Stivelberg'],"['Juan Carlos Aparicio', 'Mateo Stivelberg']","When Carlos Andrés decides that the best way to contribute to his family is to become a porn actor, the only problem is that his girlfriend does not know about his successful career.",1h 24m,El man del porno
126,--,DESCONOCIDO,"['Victoria Glover', 'Victoria Glover']","Queen, street hustler takes a loss she could have never imagined. Faced with her past, Ava, an attorney of law, is struggling to let go. Dee Dee, an aspiring actress tries to solve her sisters' conflicts while dealing with her own problems.",--,United
127,--,['Arun Mavnoor'],DESCONOCIDO,,--,Trushart
128,--,['Elizaveta Bolycheva'],DESCONOCIDO,"Masha comes to Yalta in October leaving her husband, her dog and her loving parents in Moscow. She used to live a full life, but never managed to reach her own self completely. She keeps searching something vaguely and every move she does seems wrong. There's a man called Serezha in her life and she tries to find him in every person she encounters. She's looking for a... Read all",1h 17m,Nariman i ego bratya
129,--,DESCONOCIDO,DESCONOCIDO,,--,Esperando la carnosa
130,5.7,['Hao-Pu Lin'],DESCONOCIDO,"Xiaoyue finds that her mother has been working for a long time away from home when she receives the apples sent from her mother. Just entering her puberty, Xiaoyue comes from a new immigrant family from Vietnam. She is laughed at and bullied in school because her old father makes a living as a scrap collector. The rebellious Biyan always stands out for Xiaoyue. She ev... Read all",1h 20m,3 Days 2 Nights
131,6.6,['Boonsong Nakphoo'],DESCONOCIDO,,--,Scene and Life
132,--,['Cornelius Schwalm'],DESCONOCIDO,"Martin, a theater director obsessed with his career, is putting on a production of Peter Weiss's The Investigation. He takes his cast and assistant on a research trip to Auschwitz. But in addition to the big issue of the Holocaust, they all pursue their own private agendas. When the Polish Jew Goska, a B-movie star, gets into the mix, the situation escalates. A very b... Read all",1h 15m,Hotel Auschwitz
133,--,['Wei Xiong'],"['Luxi Du', 'Wei Xiong']",A heart-wrenching story of a child searching for asylum in China in 1941 after an attack by Japan leaves his city in ruins.,1h 40m,Dawning
134,5.7,['Baek Joon Kim'],DESCONOCIDO,"Jae-young is hopeful that his days of being bullied are over when the school's mob leader gets hospitalized, but things turn out worse than before.",1h 43m,Wretches
135,--,['Yalin Gao'],DESCONOCIDO,,1h 29m,I am the Procurator
136,5.1,DESCONOCIDO,DESCONOCIDO,Set in 1941 in Murmansk. A ferryboat ships prisoners and ammunition to battle line to help the fighting against German army. The crew must elude the attack from German warcrafts and control the prisoners' riot.,1h 18m,Sem par nechistykh
137,--,['Joong-Hyun Kim'],DESCONOCIDO,"Min-kyung, who is preparing for civil service examinations while listening to a thief lecture. her struggling urban survival season.",1h 52m,February
138,5.8,['Mayu Akiyama'],DESCONOCIDO,"A Japanese office girl past her prime has hopes and dreams for a career, but an unexpected twist to her job storyline brings self doubt, hurt and complex emotional turmoil; as only a young person can dream and understand.",1h 18m,Rent a Friend
139,5.6,['Vera Glagoleva'],DESCONOCIDO,,1h 18m,Ne chuzhie
140,--,DESCONOCIDO,DESCONOCIDO,,--,Pepo: La última oportunidad
141,--,['René Féret'],DESCONOCIDO,,--,Simon
142,--,['Joy K Mathew'],DESCONOCIDO,"Old age is a special and decisive stage in human life. Helplessness, sickness, and loneliness are unremitting truths during old age. At the same time, adolescence is fascinating, enjoyable and the days spending with freedom without paying attention to the surroundings and the consequences. 'The Dependence' has the theme of these two phases of human life. Based on this... Read all",1h 30m,The Dependence
143,8.1,['Haiqiang Ning'],"['Haiqiang Ning', 'Sen Xiao']","China's first military peace film, telling the story of current officers and men of China's peacekeeping force in the implementation of President Xi.",1h 36m,China Peacekeeping Forces
144,--,['N.B. Maharjan'],DESCONOCIDO,,--,Heroz
145,--,['Ian Cottage'],DESCONOCIDO,An atmospheric mystery concerning a young woman who attempts to find the murderer of her father.,1h 24m,Bosc
146,--,['Astro Rys'],DESCONOCIDO,An aging stage actor loses his voice in an accident and tries to put on a performance variety show of his own.,2h 12m,Mechanical Heart
147,--,['Yaata Satyanarayana'],DESCONOCIDO,,--,Swarna Khadgham
148,4.5,['Alireza Amini'],DESCONOCIDO,Few mentally ill people are left in an asylum in the middle of an island in north of Iran. Now they have to deal with their everyday problems and find solutions for that.,1h 40m,I'm Not Crazy
149,--,['Vid Steh'],DESCONOCIDO,"In November 2015, a box of old VHS tapes and DVDs was found. The footage was edited together as a surreal horror trip that opens the gate to the new level of nightmare.",1h 16m,Barbara Blu
150,--,['Daniel McCabe'],DESCONOCIDO,,1h 24m,Eve and Emily
151,7.7,['Okechukwu Oku'],DESCONOCIDO,"Since her husband passed away, Mama Nonso is only one taking care of her 4 children, Ugo, Rose, Obi and Igbo.",2h,BlackRose
152,--,['Okacha Touita'],"['Nadia Char', 'Yacine Laloui', 'Okacha Touita']",,2h 23m,The Righteous Path
153,6.6,['Nurtas Adambay'],DESCONOCIDO,,1h 35m,Lift
154,--,['Amir Mashhadi Abbas'],DESCONOCIDO,"Ten-year-old Gholamreza, who lives in a village in northern Iran, needs a bicycle to win a bicycle race and pay off his father's debt. To get money for the new bicycle, he notices a prize for teaching an illiterate person how to read and write, but there aren't any illiterate people in the village except a 90-year-old bad tempered woman who does not want to learn anyt... Read all",1h 18m,Douch
