,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
452,Brian McGuire,1975,"['1 World 100 Lonely', 'Sick of it All', 'Window Licker', 'Everything Will Happen Before You Die']","['Actor', 'Writer', 'Director']",Desconocido,--
453,Ashley Brook,Desconocido,['Smitten'],['Actress'],Desconocido,--
454,Ashton Deary,Desconocido,"['UnHeard Tears', 'New York Girls TV', 'Smitten']","['Actress', 'Composer']",Desconocido,--
455,Samantha Riegler,Desconocido,['Smitten'],['Actress'],Desconocido,--
456,Stefanie Gropp,Desconocido,['Maltricks'],['Actress'],Desconocido,--
457,Bernd Schuy,Desconocido,['Maltricks'],['Actor'],Desconocido,--
458,Stephan Günther,Desconocido,"['Maltricks', 'First Try', 'Inka!']",['Actor'],Desconocido,--
459,Sascha Loffl,1978,"['Gargalesis - Der KilleKiller', 'KRZML by Sinus Force', 'Abschied', 'Maltricks']","['Visual Effects', 'Editorial Department', 'Actor']",5 nominations,--
460,Christian Sauer,Desconocido,['Maltricks'],['Actor'],Desconocido,--
461,Marcel Gerk,Desconocido,['Maltricks'],['Actor'],Desconocido,--
462,Christoph Rüttger,Desconocido,['Maltricks'],['Actor'],Desconocido,--
463,Ralf Friese,Desconocido,"['Maltricks', 'Ich trage einen großen Namen', 'Kreuzfahrt ins All?']",['Actor'],Desconocido,--
464,Jujola Bossio,Desconocido,['Los Pocillos'],['Actor'],Desconocido,--
465,Christian Zagia,Desconocido,"[""Don't Breathe 2"", ""Don't Breathe"", ""The Girl in the Spider's Web"", 'Rebel Land']","['Actor', 'Stunts', 'Casting Director']",Desconocido,--
466,Jennifer Balchen,Desconocido,['Garbage'],['Actress'],Desconocido,--
467,Howard Ronald Kowalchuk,Desconocido,"['Garbage', '...Life Happens']","['Actor', 'Writer']",Desconocido,--
468,Angela McGaffin,Desconocido,['Garbage'],['Actress'],Desconocido,--
469,Daniel Accorinti,Desconocido,"['Blutsauger', 'Supermondo trasho']","['Actor', 'Writer']",Desconocido,--
470,Rosana Adet,Desconocido,"['GTD: Gloria, tragedia y decepción', 'Supermondo trasho']",['Actress'],Desconocido,--
471,Andrea Alfonso,Desconocido,"['Snuff 102', 'Puta, drogadicta, torta, chorra', 'Super Mondo Trasho 3: Unleashed!', 'Supermondo trasho']","['Actress', 'Camera and Electrical Department', 'Producer']",Desconocido,--
472,Valeria Arévalos,Desconocido,"['Bad Christmas', 'Supermondo trasho']",['Actress'],Desconocido,--
473,Walkisse Claros,Desconocido,"['Supermondo trasho', 'GTD: Gloria, tragedia y decepción', 'Supermondo trasho 2: Slowdown']","['Editor', 'Actress']",Desconocido,--
474,Elizabet Czmuch,Desconocido,['Supermondo trasho'],['Actress'],Desconocido,--
475,Gastón Czmuch,Desconocido,"['GTD: Gloria, tragedia y decepción', 'Supermondo trasho']",['Actor'],Desconocido,--
476,Damián Derndich,Desconocido,['Supermondo trasho'],['Actor'],Desconocido,--
477,Hernán Huguet,Desconocido,['Supermondo trasho'],['Actor'],Desconocido,--
478,Mariano Legaspi,Desconocido,['Supermondo trasho'],['Actor'],Desconocido,--
479,Pugsly Dog,Desconocido,['PUGSLY a.k.a. Manhattan Dog Story'],['Actor'],Desconocido,--
480,Charlotte Dooling,Desconocido,['PUGSLY a.k.a. Manhattan Dog Story'],['Actor'],Desconocido,--
481,John Fazio,Desconocido,['PUGSLY a.k.a. Manhattan Dog Story'],['Actor'],Desconocido,--
482,Alma Garcia,Desconocido,"['Buscando a Leti', 'PUGSLY a.k.a. Manhattan Dog Story']","['Actor', 'Make-Up Department']",Desconocido,--
483,Lolly Ham,Desconocido,['PUGSLY a.k.a. Manhattan Dog Story'],['Actor'],Desconocido,--
484,Michael Jaworsky,Desconocido,['PUGSLY a.k.a. Manhattan Dog Story'],['Actor'],Desconocido,--
485,Marta Adánez,Desconocido,"['Café con leche', 'La Celestina', 'La caída del imperio', 'La regenta']","['Make-Up Department', 'Actress']",Desconocido,--
486,Javier Albalá,1969,"['Actriz', 'Pelotas', 'Chevrolet', 'The Zone']","['Actor', 'Director', 'Writer']",1 win,--
487,Enrique Alcides,1975,"['Hierro', 'The Universe Montesinos', 'The Ministry of Time', 'Una vida menos en Canarias']","['Actor', 'Producer']",1 win,--
488,Valentina Bassi,1972,"['Patrón', 'El tiempo no para', 'Al Desierto', 'Un día de suerte']",['Actress'],1 win & 4 nominations,--
489,Zoe Berriatúa,1978,"['El despropósito', 'Los héroes del mal', 'La cosa en la esquina', 'El último plano']","['Actor', 'Writer', 'Director']",2 wins & 5 nominations,--
490,Lucía Jiménez,1978,"['El Trono', 'The Good Life', 'The Kovak Box', 'Al salir de clase']","['Actress', 'Producer', 'Director']",1 win & 2 nominations,--
491,Javier Jurado,Desconocido,"['Redondela', 'La caída del imperio']","['Actor', 'Additional Crew']",Desconocido,--
492,Chete Lera,Desconocido,"['Open Your Eyes', 'El niño de barro', 'Lost in Galicia', 'Smoking Room']",['Actor'],3 wins & 3 nominations,--
493,Ramón Merlo,Desconocido,"['Cuéntame cómo pasó', 'El Señor Manolo', 'The Ministry of Time', 'The Time in Between']",['Actor'],Desconocido,--
494,Rosana Pastor,1960,"['Land and Freedom', 'Mad Love', 'A ras de suelo', 'Tri price o nespavanju']","['Actress', 'Director', 'Writer']",7 wins & 3 nominations,--
495,Mark Belden,Desconocido,"['Black Days', 'Close Quarters', 'Christmas with Felicity', 'The After Party']",['Actor'],Desconocido,--
496,Peter Burns,Desconocido,"['U.S. Marshals', ""Let's Go to Prison"", '35 Miles from Normal', 'SpongeBob SquarePants']","['Writer', 'Actor', 'Additional Crew']",Desconocido,--
497,T.J. Jagodowski,1971,"['Stranger Than Fiction', 'Get Hard', 'Close Quarters', 'Prison Break']","['Actor', 'Writer']",1 win & 3 nominations,--
498,John Judd,Desconocido,"['Public Enemies', 'Batman Begins', 'Road to Perdition', 'Sense8']","['Actor', 'Soundtrack']",Desconocido,--
499,Tim Kazurinsky,1950,"['Saturday Night Live', 'Police Academy 2: Their First Assignment', 'About Last Night', 'Neighbors']","['Actor', 'Writer', 'Additional Crew']",3 nominations total,--
500,Laura Baron,Desconocido,"['The Widower', 'Echo', 'Monster in-Laws', ""You're Cut Off""]",['Actress'],Desconocido,--
501,Tim O'Malley,Desconocido,"['Return to Me', 'Black Days', 'Bad Meat', 'Shift']","['Actor', 'Casting Director']",Desconocido,--
502,David Pasquesi,1960,"['Veep', 'The Book of Boba Fett', 'At Home with Amy Sedaris', 'Lodge 49']","['Actor', 'Writer', 'Director']",1 win & 2 nominations,--
503,Janelle Snow,Desconocido,"['Exodus', 'Chicago Med']","['Actress', 'Casting Department', 'Casting Director']",Desconocido,--
504,Mark Chamberlain,Desconocido,"[""Pandora's Clock"", 'This Corrosion', 'Final Sale']",['Actor'],Desconocido,--
505,Gila Zalon,Desconocido,"['Split Ends', 'No Alternative', ""Pandora's Box"", ""Should've Kissed""]","['Producer', 'Actress', 'Writer']",Desconocido,--
506,Stephen Urch,Desconocido,"['One Afternoon', ""Seek & Ye' Shall Find"", 'The Ancient Rite of Corey McGillis', 'Entombed']","['Actor', 'Producer', 'Writer']",Desconocido,--
507,Harry Pavlidis,Desconocido,"['Gabriel', 'Mr. Nice Guy', 'Infini', 'F Meat']","['Actor', 'Additional Crew']",2 nominations,--
508,Linda Spense,Desconocido,"[""Seek & Ye' Shall Find""]",['Actress'],Desconocido,--
509,Renee Henderson,Desconocido,"['Blonde', 'The Real Thing', 'House of Bulger (The AFL Footy Show)', ""Seek & Ye' Shall Find""]",['Actress'],Desconocido,--
510,Joseph Byrne,Desconocido,['Me and the Moilsies'],['Actor'],Desconocido,--
511,Kristiania Clark,Desconocido,['Me and the Moilsies'],['Actor'],Desconocido,--
512,Dimitri Dubson,Desconocido,['Me and the Moilsies'],['Actor'],Desconocido,--
513,Oleg Dubson,Desconocido,"['Barrel of Love', 'Self', 'Joyland', 'The Last Man of the First Hour']","['Actor', 'Producer', 'Sound Department']",Desconocido,--
514,Tyler Francavilla,Desconocido,"['Happy Family', '(le) Rebound', 'Roommates', 'Mad Men']",['Actor'],Desconocido,--
515,Deborah Gell,Desconocido,['Me and the Moilsies'],['Actress'],Desconocido,--
516,Andy Gersick,Desconocido,['Me and the Moilsies'],['Actor'],Desconocido,--
517,Janet Goldberg,Desconocido,['Me and the Moilsies'],['Actress'],Desconocido,--
518,Elizabeth Goodman,Desconocido,"['The Still Life', 'Wide Angle', 'Me and the Moilsies', 'Secrets of the Dead']","['Additional Crew', 'Writer', 'Actress']",Desconocido,--
519,Andrew Grusetski,Desconocido,['Me and the Moilsies'],['Actor'],Desconocido,--
520,Chris Joynson,Desconocido,[],[],Desconocido,--
521,Dave Rossner,Desconocido,['Car Keys'],['Actor'],Desconocido,--
522,Matthew Rossner,Desconocido,"['Brainstorm', 'Version of Events', 'Dare I Ask?', 'Puberty Blues']","['Actor', 'Writer', 'Producer']",Desconocido,--
523,Brian McCulley,Desconocido,"['Star Wars: Episode I - The Phantom Menace', 'Gone Girl', 'Furious 7', 'Lords of Dogtown']","['Producer', 'Casting Director', 'Director']",Desconocido,--
524,Cheri Stegrist,Desconocido,['Lady Luck'],['Actress'],Desconocido,--
525,Tom Pfost,Desconocido,"['Lady Luck', 'God Bless America', 'Grand Theft Auto V', ""Daddy's Home""]",['Actor'],Desconocido,--
526,Robin Freeman,Desconocido,['Lady Luck'],['Actress'],Desconocido,--
527,Chele Gutek,1973,"['Dining Out', 'Lady Luck', 'Overlap']","['Actress', 'Director', 'Writer']",Desconocido,--
528,Sam Ceridon,Desconocido,"['Our Burden Is Light', 'Sign of the Times', 'Lady Luck']",['Actor'],Desconocido,--
529,Peter McConnel,Desconocido,"['Sign of the Times', 'Lady Luck', 'Police Surgeon']",['Actor'],Desconocido,--
530,Frank Pugltese,Desconocido,['Lady Luck'],['Actor'],Desconocido,--
531,Lynn Lockwood,Desconocido,['Lady Luck'],['Actor'],Desconocido,--
532,Brett Joe Fox,Desconocido,['Lady Luck'],['Actor'],Desconocido,--
533,Valeria Bertolotto,Desconocido,"['Sacha', 'Délits mineurs', 'Strip Dog', 'Intermission']",['Actress'],Desconocido,--
534,Juan Bilbeny,Desconocido,"['Tatort', 'Pauline grandeur nature', 'Strip Dog']",['Actor'],Desconocido,--
535,Radomil Uhlir,Desconocido,"['Hostel', 'Lethal Target', 'Le sourire du clown', 'Cesta z mesta']",['Actor'],Desconocido,--
536,Sonja Ahlfors,Desconocido,"['God hates Finland', 'Osasto 5', 'De rasande', 'Vem minns Nelson']","['Actress', 'Writer']",Desconocido,--
537,Kim Gustafsson,Desconocido,"['About a Young Man', 'Beyond the Front Line', 'Handu pumpulla', 'Chodec']",['Actor'],Desconocido,--
538,Jonas Kippersund,Desconocido,"['Kaptein Sabeltann - Kongen på havet', 'The Crossing', 'Skolen', 'The Best Friend']",['Actor'],Desconocido,--
539,Ida Løken,Desconocido,"['Framing Mom', 'All That Matters Is Past', 'Himmelblå', 'Neste sommer']",['Actress'],Desconocido,--
540,Maria Palsdottir,Desconocido,"['True Detective', 'The Lava Field', 'Trapped', 'Beautiful Beings']",['Actress'],Desconocido,--
541,Lotten Roos,Desconocido,"['A Nearly Normal Family', 'Agent Hamilton', 'The Hunt for a Killer', 'Sanningen']",['Actress'],Desconocido,--
542,Marika Salomaa-Kivelä,Desconocido,['Chodec'],['Actress'],Desconocido,--
543,Sampo Sarkola,1978,"['The Eternal Road', 'Bordertown', 'Priest of Evil', 'Things We Do for Love']","['Actor', 'Additional Crew', 'Soundtrack']",1 win & 1 nomination,--
544,Pekka Strang,1977,"['Tom of Finland', 'Armi Alive!', 'Naked Harbour', 'Drakarna över Helsingfors']","['Actor', 'Producer']",1 win & 3 nominations,--
545,Michael Allosso,Desconocido,"['The Pink Panther 2', 'Lady in the Dark', ""The Strangler's Wife"", 'The Boys from Syracuse']","['Director', 'Actor', 'Casting Director']",Desconocido,--
546,James Devon,Desconocido,"['Twice Dead', 'American Rust', 'Dispatches from Elsewhere', 'About Barbers']",['Actor'],Desconocido,--
547,Lonnie Farmer,Desconocido,"['Black Mass', 'The Cider House Rules', 'The Judge']","['Actor', 'Soundtrack']",Desconocido,--
548,Eddie McCabe,Desconocido,"[""What's the Worst That Could Happen?"", 'Heart of Faith', 'Dirt Boy', 'Whisk']","['Writer', 'Cinematographer', 'Actor']",Desconocido,--
549,Doug Shapiro,Desconocido,"[""She's Gotta Have It"", ""Clayton Howe's Entertainmentx"", 'Disposophobia', 'I Am Rebel']",['Actor'],Desconocido,--
550,Tony V.,Desconocido,"['The Town', ""My Best Friend's Girl"", ""World's Greatest Dad"", 'God Bless America']","['Actor', 'Writer']",1 win,--
551,Andrei Baleanu,Desconocido,"['Red Meadows', 'Popcorn Story']",['Actor'],Desconocido,--
552,Dragos Bucur,1977,"['The Way Back', 'Ride Along', 'Hawaii', 'The Rage']","['Actor', 'Producer', 'Talent Agent']",8 wins & 2 nominations,--
553,Lia Bugnar,1969,"['Octav', 'Buna! Ce faci?', 'Blood and Chocolate', 'Graduation']","['Actress', 'Writer']",3 wins,--
554,Adrian Ciobanu,Desconocido,"['Break of Dawn', 'Nunta muta', 'Wer', 'Shapeshifter']","['Actor', 'Editorial Department', 'Camera and Electrical Department']",Desconocido,--
555,Emil Hostina,1976,"['The Wolfman', 'The Imaginarium of Doctor Parnassus', 'Harry Potter and the Deathly Hallows: Part 1', 'Harry Potter and the Deathly Hallows: Part 2']",['Actor'],Desconocido,--
556,Cerasela Iosifescu,1977,"['4 Months, 3 Weeks and 2 Days', 'The Death of Mr. Lazarescu', 'The Famous Paparazzo', 'Beyond the Hills']",['Actress'],Desconocido,--
557,Catalina Murgea,Desconocido,"['Love Sick', 'Tuvalu', 'Pas în doi', ""The Earth's Most Beloved Son""]",['Actress'],1 win,--
558,Mirela Nicolau,Desconocido,"['Sabina: Tortured for Christ - The Nazi Years', '6 Bullets', 'Las Fierbinti', 'Miami Bici']",['Actress'],1 nomination,--
559,Bogdan Uritescu,1967,"['BloodRayne', 'Bunraku', 'One in the Chamber', 'High Tension']","['Actor', 'Stunts']",Desconocido,--
560,Patrick Cavanaugh,1977,"['Mad Men', 'Agents of S.H.I.E.L.D.', 'Casting Call', 'Justice League: Throne of Atlantis']","['Actor', 'Director', 'Writer']",Desconocido,--
561,Kristen McCullough,Desconocido,"['Chump Change', 'Blues for Willadean', ""Rockin' Reverend"", 'Resurrection Blvd.']","['Actress', 'Producer']",Desconocido,--
562,Brian Gattas,19,"['Our Flag Means Death', 'Silicon Valley', 'Perry Mason', 'Arrested Development']","['Actor', 'Producer', 'Director']",Desconocido,--
563,T.W. Leshner,Desconocido,"['Heroes', 'Emotional Homicide', 'Goliath', 'Crossing Jordan']","['Actor', 'Editorial Department', 'Editor']",Desconocido,--
564,Peter James Smith,20,"['The West Wing', 'Upload', 'Never Have I Ever', 'The Dropout']","['Actor', 'Soundtrack']",Desconocido,--
565,Liam Carney,Desconocido,"['Braveheart', 'The Commitments', 'Gangs of New York', ""Angela's Ashes""]",['Actor'],Desconocido,--
566,Dawn Bradfield,1970,"['King Arthur', ""'71"", 'Disco Pigs', 'Pure Mule']",['Actress'],1 win & 4 nominations,--
567,David Herlihy,Desconocido,"['Reign of Fire', 'Leap Year', 'The Young Indiana Jones Chronicles', 'Single-Handed']","['Actor', 'Soundtrack']",1 nomination,--
568,Peadar Lamb,Desconocido,"['Far and Away', 'Mystic Knights of Tir Na Nog', 'This Is My Father', 'Bloom']",['Actor'],Desconocido,--
569,Máire Ní Ghráinne,1944,"['The Pallisers', 'Ulysses', 'Here Are Ladies', 'Z Cars']",['Actress'],Desconocido,--
570,Pierre-Claude Artus,Desconocido,['Tubberware'],['Actor'],Desconocido,--
571,Armelle Du Roscoat,Desconocido,['Tubberware'],['Actress'],Desconocido,--
572,Máire Ni Eidhin,Desconocido,['Tubberware'],['Actress'],Desconocido,--
573,Muireann Ni Dhroighneáin,Desconocido,['Tubberware'],['Actress'],Desconocido,--
574,Gerard Byrne,Desconocido,"['The Last', 'After Midnight', 'Miss Scarlet & the Duke', 'Crush Proof']",['Actor'],Desconocido,--
575,Jaakko Haataja,Desconocido,"['Pulkkinen', 'Porvari tanssii ja soi', 'Hammond Holocaust', 'Poloiset ja pimeyden sydän']","['Actor', 'Additional Crew', 'Art Department']",Desconocido,--
576,Kimmo Koivumäki,Desconocido,"['Porvari tanssii ja soi', 'Poloiset ja pop-tähti', 'Joulu-Poloiset', 'Poloiset ja potretti']","['Actor', 'Art Department', 'Additional Crew']",Desconocido,--
577,Ari Vataja,Desconocido,"['Poloiset ja pimeyden sydän', 'Porvari tanssii ja soi', 'Poloiset ja pop-tähti', 'Poloiset pulkkamäessä']",['Actor'],Desconocido,--
578,Roope Ruuska,Desconocido,"['Body of Water', 'V2 - jäätynyt enkeli', 'Musta jää', 'Hooked']","['Camera and Electrical Department', 'Actor', 'Composer']",Desconocido,--
579,Irma Myllylä-Pajari,Desconocido,"['Paratiisin lapset', 'Café Kirpputori', 'Konkurssi']",['Actress'],Desconocido,--
580,Mathew Blair,Desconocido,['The Art of Waiting'],['Actor'],Desconocido,--
581,Juha Okko,Desconocido,"['TV-uutiset ja sää', 'Pulkkinen', 'Poloiset ja pimeyden sydän', 'Poloiset ja pommikoe']","['Additional Crew', 'Actor', 'Editor']",Desconocido,--
582,Jani Jäderholm,Desconocido,"['Porvari tanssii ja soi', 'Jäänmurtaja', 'Suuri Kupla', 'Marietta']","['Actor', 'Writer', 'Director']",Desconocido,--
583,Neil Armstrong,Desconocido,"['Forest 404', 'Hazardous Journey: The Apollo 11 Moon Landing', ""Kitty Hawk: The Wright Brothers' Journey of Invention"", 'Quantum Quest: A Cassini Space Odyssey']","['Actor', 'Camera and Electrical Department', 'Soundtrack']",3 wins,--
584,Teemu Nykänen,Desconocido,['Kalevala - uusi aika'],"['Actor', 'Animation Department']",Desconocido,--
585,Nichole Pridemore,Desconocido,['Unexpected Aphrodisiacs'],"['Writer', 'Director', 'Actress']",1 win,--
586,Chasity Miller,Desconocido,"['Soul-Full', 'Unexpected Aphrodisiacs']",['Actress'],Desconocido,--
587,Chris Bayes,Desconocido,['Unexpected Aphrodisiacs'],['Actor'],Desconocido,--
588,Marlette Carter,Desconocido,"['Unexpected Aphrodisiacs', 'Audition', 'Down in Number 5']","['Actress', 'Director', 'Cinematographer']",1 win,--
589,Sam Holdren,Desconocido,[],[],Desconocido,--
590,Luigi Borriello,Desconocido,"['Hotblade', 'La leggenda del sacro ciwuawua', 'Aria Mortale', ""Trent'anni""]","['Writer', 'Producer', 'Director']",Desconocido,--
591,Fulvio De Socio,Desconocido,"[""Trent'anni"", 'La leggenda del sacro ciwuawua', 'Aria Mortale']",['Actor'],Desconocido,--
592,Antti Kulmala,Desconocido,"['Iron Sky', 'Apeiron', 'The Leap', 'Dark Floors']","['Visual Effects', 'Actor', 'Editor']",Desconocido,--
593,Veronica Alicino,Desconocido,[],[],Desconocido,--
594,Charlie Brill,1938,"['Silk Stalkings', 'Star Trek', 'Supertrain', 'Star Trek: Deep Space Nine']","['Actor', 'Writer']",Desconocido,--
595,John Colella,13,"['Vampire Mob', 'The Untouchables', 'Fastlane', 'Girl Walks Into a Bar']","['Actor', 'Producer']",1 win,--
596,Al D'Andrea,Desconocido,"['NYPD Blue', 'Murder One', 'The Evil Inside Me', 'Profiler']",['Actor'],Desconocido,--
597,Ron Dean,1938,"['The Fugitive', 'The Breakfast Club', 'The Dark Knight', 'Above the Law']",['Actor'],1 win,--
598,Thomas Sobel,1985,"['Jurassic World', 'War Horse', 'My Super Ex-Girlfriend', 'Bridge of Spies']","['Additional Crew', 'Actor', 'Camera and Electrical Department']",Desconocido,--
599,Jack Wallace,Desconocido,"['Death Wish', 'Faster', 'The Boy Next Door', 'Nixon']",['Actor'],1 win,--
600,Benjamin Moliner,Desconocido,"['White Wall', 'Verden venter', 'Stranger Road', 'The Restaurant']",['Actor'],Desconocido,--
601,Frida Röhl,Desconocido,"['Gentlemen', 'Gentlemen & Gangsters', 'Call Girl', 'Riding in Darkness']",['Actress'],Desconocido,--
602,Brett Baker,Desconocido,"['Unseen', 'The Purge', '13 Reasons Why', 'Roots']","['Actor', 'Producer']",3 wins,--
603,C.C. Boyce,4,"['Buying the Cow', '18 Wheels of Justice', 'Eastside', 'Lamb']",['Actress'],Desconocido,--
604,Drew Snyder,1946,"['Commando', 'Firestarter', 'WarGames', 'Nixon']","['Actor', 'Writer', 'Director']",Desconocido,--
605,Lawrence Bame,Desconocido,"['Knight Rider', 'The Six Million Dollar Man', 'Cover Up', 'Mannix']",['Actor'],Desconocido,--
606,Barry Eisen,Desconocido,"[""Big Ball'n"", 'Easy Wheels', 'The Lovers', 'Fatal Instinct']",['Actor'],Desconocido,--
607,Barry Livingston,17,"['Notorious Nick', 'Argo', 'Bosch', 'The Social Network']","['Actor', 'Soundtrack']",Desconocido,--
608,Melissa Reeves,1967,"['Days of Our Lives', 'Santa Barbara', 'Highway to Heaven', 'Winter Heat']","['Actress', 'Soundtrack']",4 wins & 8 nominations,--
609,Scott Reeves,1966,"['Nashville', 'Someone Like You', 'Ride']","['Actor', 'Composer']",1 win & 4 nominations,--
610,Jacoline Frank,Desconocido,"['Genesisters', 'Get Close 2', 'Ring', 'Gray People']","['Actress', 'Camera and Electrical Department', 'Location Management']",Desconocido,--
611,Sean Browning,1973,"[""Assassin's Creed: Odyssey"", 'Murdoch Mysteries', 'Painkiller', 'The Warden']","['Actor', 'Writer', 'Producer']",Desconocido,--
612,Matthew Reid,Desconocido,"['Green Lake', 'Facebook of Revelations: Jesus 2.0', ""Muthahfuckin' Ping Pong!"", 'John Cage, 4 Minutes, 33 Seconds Autotune']","['Music Department', 'Composer', 'Actor']",5 wins & 6 nominations,--
613,Trevor Burnett,Desconocido,"['I Killed a Superhero', 'Affliction', 'Million for Life', 'Toilet Gator']","['Actor', 'Camera and Electrical Department', 'Writer']",Desconocido,--
614,Tsuyoshi Kusanagi,1974,"['Midnight Swan', 'Doomsday: The Sinking of Japan', 'Ballad: Na mo naki koi no uta', 'Messengers']",['Actor'],1 win,--
615,Jai West,Desconocido,"['Equals', 'Love Exposure', 'Survive Style 5+', 'Kamen Rider Zero-One Others: Kamen Rider Metsuboujinrai']","['Actor', 'Writer', 'Producer']",Desconocido,--
616,Masanori Hata,Desconocido,"['Watership Down', 'The Adventures of Milo and Otis', 'Fantasia', 'Little Nemo: Adventures in Slumberland']","['Director', 'Actor', 'Writer']",Desconocido,--
617,Chris Tenzis,Desconocido,[],[],Desconocido,--
618,Maureen Porter,Desconocido,"['Manna from Heaven', 'Leverage', 'Grimm', 'Change']","['Actress', 'Additional Crew']",Desconocido,--
619,Rene Davis,Desconocido,['Change'],['Actress'],Desconocido,--
620,Colin O'Neill,1970,"['Final Fantasy: The Spirits Within', 'Titan A.E.', 'Forge', ""Hart's War""]","['Sound Department', 'Producer', 'Editor']",Desconocido,--
621,Colin Thatcher,Desconocido,"['Juggernaut', 'Paul Temple', 'Change', 'The Boy with Two Heads']",['Actor'],Desconocido,--
622,Neil Crowley,Desconocido,"['Change', 'The Online Adventures of Ozzie the Elf']","['Actor', 'Additional Crew']",Desconocido,--
623,Kate Spencer,Desconocido,['Change'],['Actress'],Desconocido,--
624,Kyle Chamberlain,Desconocido,"['Overwatch', 'Change']",['Actor'],Desconocido,--
625,Steve Osburn,Desconocido,"['The Bounty Hunter', 'Change']",['Actor'],Desconocido,--
626,Marylin Keller,Desconocido,['Change'],['Actress'],Desconocido,--
627,Barnabás Tóth,1977,"['Susotázs', 'Those Who Remained', 'My Guide', 'Egy szavazat']","['Director', 'Actor', 'Writer']",28 wins & 37 nominations,--
628,Borbála Boldoghy,Desconocido,"['Éretlenek', 'Neither with You', 'Doktor Minorka Vidor nagy napja', 'Susotázs']",['Actress'],Desconocido,--
629,Margit Földessy,1946,"['A feladat', 'Boldogtalan kalap', 'Vörös tinta', 'Szerencsés Dániel']","['Actress', 'Additional Crew', 'Casting Department']",Desconocido,--
630,Szilveszter Sváb-Kovács,Desconocido,"['Six Dance Lessons in Six Weeks', 'Tiltott absztraktok', 'Magyar passió', 'Keser-édes']","['Production Manager', 'Additional Crew', 'Actor']",Desconocido,--
631,Kata Farkas,Desconocido,"['Diamond Heist', 'A nyomozó', 'Painkiller Jane', 'I Am Not Your Friend']",['Actress'],Desconocido,--
632,Dorina Martinovics,1981,"['Loop', 'Valami Amerika', 'Kaland', 'Noé bárkája']",['Actress'],Desconocido,--
633,András György Tóth,Desconocido,['Feri Kiss Scores Big Time'],"['Actor', 'Visual Effects', 'Sound Department']",Desconocido,--
634,Michael Rosen,1946,"['Play School', ""Old Jack's Boat"", 'Chocolate Cake', 'Unsolved Mysteries']","['Writer', 'Director', 'Actor']",Desconocido,--
635,Lane Anderson,Desconocido,"['The Best Sex Ever', 'Carnal Confessions', 'Stagefright', 'Bloody Murder 2: Closing Camp']",['Actor'],Desconocido,--
636,Nathan Inzerillo,Desconocido,[],[],Desconocido,--
637,Keely Watson,Desconocido,"['Red Herring', 'Crack', 'Night Stalker', 'Doing the L.A. Thing']",['Actor'],Desconocido,--
638,Linda Borini,Desconocido,"['The Gun (from 6 to 7:30 p.m.)', '7:05', 'Three Minutes', 'Grace']",['Actress'],Desconocido,--
639,Shane Woodson,1972,"['Cain and Abel', 'Barracuda', ""Tidy Tim's"", '8 Days to Hell']","['Actor', 'Producer', 'Director']",5 wins & 1 nomination,--
640,Cristian Lavin,Desconocido,"['Interceptor', 'No Country Without Horses', 'Candy', 'Rake']","['Actor', 'Writer', 'Producer']",10 wins & 13 nominations,--
641,Semmy de Nada,Desconocido,"['Das Amt', 'Alphateam - Die Lebensretter im OP', 'Stagefright']",['Actor'],Desconocido,--
642,Wilson Bell,Desconocido,"[""Joe Willie's Friend"", 'Angel', 'Black Blue and White', 'Broken Circle']","['Actor', 'Producer', 'Director']",Desconocido,--
643,Tate Chalk,1968,"['Coach Carter', 'Dodgeball: A True Underdog Story', '60 Seconds to Glory', 'Nfinity Champions League Vol. 2']","['Actor', 'Writer', 'Additional Crew']",Desconocido,--
644,Donato Affatato,Desconocido,['Uberdead'],['Actor'],Desconocido,--
645,Amanda,Desconocido,['Uberdead'],['Actor'],Desconocido,--
646,George Boone,Desconocido,"['Uberdead', 'Terror of Oak Hall', 'Escort of Death']",['Actor'],Desconocido,--
647,Tony Braunsar,Desconocido,['Uberdead'],['Actor'],Desconocido,--
648,Chris Chamberlin,Desconocido,['Uberdead'],['Actor'],Desconocido,--
649,Deadguy Dave,Desconocido,"['Uberdead', 'Terror of Oak Hall']",['Actor'],Desconocido,--
650,Rel DiSibio,Desconocido,['Uberdead'],['Actor'],Desconocido,--
651,Sean Gallagher,Desconocido,"['StarWares', 'Misfortune by Fortune', 'Dinner for One', 'Uberdead']","['Actor', 'Producer', 'Writer']",Desconocido,--
652,Adam Goldberg,Desconocido,"['Dinner for One', 'Four Fists of Judgment', 'Misfortune by Fortune', 'StarWares']","['Camera and Electrical Department', 'Sound Department', 'Additional Crew']",Desconocido,--
653,Kathy Lanotta,Desconocido,['Uberdead'],['Actor'],Desconocido,--
654,Emil Stang Lund,Desconocido,"['Flaggermusvinger', 'Vannliljer i blomst', 'Tann for Tann', 'Homo Interruptus']","['Director', 'Producer', 'Actor']",4 wins & 1 nomination,--
655,Stipe Erceg,1974,"['The Edukators', 'Unknown', 'The Baader Meinhof Complex', 'Yugotrip']","['Actor', 'Producer']",4 wins & 1 nomination,--
656,Orhan Güner,1954,"['Head-On', 'Beyond the Sea', 'The Accidental Spy', 'Frauenarzt Dr. Markus Merthin']",['Actor'],Desconocido,--
