,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
90,"4,1",['Joshiy'],DESCONOCIDO,"Ex-don Zakkir Ali Hussein is living peacefully in the suburbs of Kochi and trying to begin a new life. However, due to the evil deeds of two dons and a corrupt politician, he is unable to live peacefully. Zakkir has to take the law into his hands and ultimately finish them off.",2h 58min,Praja
91,"3,9",['John Terlesky'],"['Jeff Yagher', 'Gary J. Tunnicliffe', 'John Terlesky']","After two L.A.P.D. detectives investigate a violent crime spree, they discover a new drug linked to a terrifying supernatural power.",1h 29min,El guardián
92,"5,7","['Kunihiko Yuyama', 'Jim Malone']",DESCONOCIDO,Ash must stop a hunter who forces the mythical Pokémon Celebi to help him destroy a forest.,1h 15min,Pokémon 4Ever
93,"4,4",['Clarence Fok'],['Sharon Hui'],"Cat (Shu Qui) works as secretary on a big software company, but she remember her past, stealing precious stones on a high class disco, in company of the martial angels, a half dozen ladies team, all they skilled in martial arts, as well in pistols uses. And making passionate love with Zi Yhang, (Julian Cheung), the male jewels thief that falls in love with Cat. All th... Leer todo",1h 26min,Chuet sik san tau
94,"7,3",['Stephen Chow'],DESCONOCIDO,Un joven seguidor de Shaolin se reúne con sus desanimados hermanos para formar un equipo de fútbol usando sus habilidades de artes marciales a su favor.,1h 53min,Shaolin Soccer
95,"5,8",['Rakeysh Omprakash Mehra'],DESCONOCIDO,"Raghavan Ghatge, a psychotic terrorist, and Manu Verma, the cop who tracks him down, shoot each other simultaneously, the result being that Raghavan's soul is transferred into Verma's body and vice versa.",3h 4min,Aks
96,"4,7",['Gustavo Graef Marino'],DESCONOCIDO,"Escaped serial killer James Becket, who killed his own father whose expectations he never fulfilled, but now especially targets his wife Theresa 'Tess' and her family, is too good at disguising himself and other deceit for detective Diffs task force. Only one man proves able to fight back in his league: former cop J.T. Dillon, who was already training Tess in self-def... Leer todo",1h 30min,Instinto letal
97,"6,4",['Chatrichalerm Yukol'],"['Chatrichalerm Yukol', 'Sunait Chutintaranond']","During the 16th century, as Thailand contends with both a civil war and Burmese invasion, a beautiful princess rises up to help protect the glory of the Kingdom of Ayothaya. Based on the life of Queen Suriyothai.",3h 5min,Suriyothai
98,"7,8",['S. Shankar'],"['Anurag Kashyap', 'S. Shankar']","Un hombre acepta el desafío del primer ministro de Maharashtra de gobernar el estado por un día, y tiene tanto éxito que pronto se ve envuelto en intrigas políticas.",3h 7min,Nayak: The Real Hero
99,"3,6",['Eric Gibson'],['Steve Martel'],"The madam of a brothel agrees to let the police setup surveillance in her business to catch a criminal, in exchange for immunity.",1h 24min,Pleasures of Sin
100,"5,1","['Hisaya Takabayashi', 'Toshifumi Takizawa']","['Masatoshi Kimura', 'Hisaya Takabayashi', 'Toshifumi Takizawa']",A girl must save a planet from being destroyed by a disembodied brains' robotic army.,1h 17min,Burû rimein
101,"7,5",['Srdan Golubovic'],"['Srdan Golubovic', 'Biljana Maksic', 'Djordje Milosavljevic']","Igor Gordic was an Olympic Champion in shooting, but now he is a junkie without money and in debts to mafia. Sasa is his younger brother and he is getting ready for the next World Championship. Pressured by hard life in Serbia in the aftermath of the war and disheartened by apparent utter lack of justice and structure in the society, being at an everyday mercy of the ... Leer todo",1h 33min,Tiro al blanco
102,"6,4",['Jeremy Gosch'],"['Jeremy Gosch', 'Monika Gosch', 'Monika Melendez']","Two best friends are about to have their last intoxicating snowboarding adventure before they part company forever. Snowboarding action sequences shot in Mammoth highlight this fast paced, edgy, raucous teenage movie underscored by a pulsating sound track.",1h 46min,Last Ride
103,"2,3",['Paul Wynne'],"['Timothy Griffin', 'Peter Soby Jr.']","A pack of massive genetically altered Scorpions escape containment on an airplane, turning passengers into victims and forcing one ordinary woman to confront her worst fears.",1h 33min,Tail Sting
104,"3,0",['René Cardona III'],DESCONOCIDO,"In this blockbuster film from Mexico, live action, animation, fast-paced thrills and humor all combine in an irresistible tale the entire family will enjoy. The story revolves around lovable guardian angel Serafin who leads a group of youngsters in search of a magic star that will save a friend. Along the way, the young heroes learn that courage, loyalty and kindness ... Leer todo",1h 31min,Serafín: La película
105,"5,5",['Walbercy Ribas'],"['Walbercy Ribas', 'Juliana Ribas']","Happy Cricket and his cute, adorable friends will have to defeat the evil Wartlord and rescue Linda, the Night Star. This film celebrates the values of friendship, freedom and the defense of nature.",1h 20min,O Grilo Feliz
106,"3,0",['Thampi Kannanthanam'],['Thampi Kannanthanam'],"Ravishankar (Mohanlal) takes over the underworld empire left by his boss/father figure , Bava when he gets killed and helps the poor and needy. He becomes their leader or the ""Onnaman"" but in the process creates a lot of enemies.",--,Onnaman
