,name,link
202,Syamsul Rizal,"('Syamsul Rizal', 'https://www.imdb.com/name/nm10555837/?ref_=tt_cl_t_9')"
203,Rachmatika Dewi,"('Rachmatika Dewi', 'https://www.imdb.com/name/nm10555838/?ref_=tt_cl_t_10')"
204,Kadir Inanir,"('Kadir Inanir', 'https://www.imdb.com/name/nm0408381/?ref_=tt_cl_t_1')"
205,Vahide Perçin,"('Vahide Perçin', 'https://www.imdb.com/name/nm1699368/?ref_=tt_cl_t_2')"
206,Timur Acar,"('Timur Acar', 'https://www.imdb.com/name/nm2507102/?ref_=tt_cl_t_3')"
207,Aybüke Pusat,"('Aybüke Pusat', 'https://www.imdb.com/name/nm7478305/?ref_=tt_cl_t_4')"
208,Erdal Besikçioglu,"('Erdal Besikçioglu', 'https://www.imdb.com/name/nm1698655/?ref_=tt_cl_t_5')"
209,Sermet Yesil,"('Sermet Yesil', 'https://www.imdb.com/name/nm0947720/?ref_=tt_cl_t_6')"
210,Nilay Erdönmez,"('Nilay Erdönmez', 'https://www.imdb.com/name/nm4259091/?ref_=tt_cl_t_7')"
211,Özgün Çoban,"('Özgün Çoban', 'https://www.imdb.com/name/nm4908007/?ref_=tt_cl_t_8')"
212,Reyhan Özdilek,"('Reyhan Özdilek', 'https://www.imdb.com/name/nm9604119/?ref_=tt_cl_t_9')"
213,Sinan Helvaci,"('Sinan Helvaci', 'https://www.imdb.com/name/nm8267041/?ref_=tt_cl_t_10')"
214,Jordan Paige Aanrud,"('Jordan Paige Aanrud', 'https://www.imdb.com/name/nm10814245/?ref_=tt_cl_t_1')"
215,Aria Avilia,"('Aria Avilia', 'https://www.imdb.com/name/nm10814244/?ref_=tt_cl_t_2')"
216,Benny Benowitz,"('Benny Benowitz', 'https://www.imdb.com/name/nm0072284/?ref_=tt_cl_t_3')"
217,Laura Bolivar,"('Laura Bolivar', 'https://www.imdb.com/name/nm10817697/?ref_=tt_cl_t_4')"
218,Sage Buchalter,"('Sage Buchalter', 'https://www.imdb.com/name/nm6951975/?ref_=tt_cl_t_5')"
219,Chris Catalano,"('Chris Catalano', 'https://www.imdb.com/name/nm1906381/?ref_=tt_cl_t_6')"
220,Diana Cherkas,"('Diana Cherkas', 'https://www.imdb.com/name/nm2608273/?ref_=tt_cl_t_7')"
221,Robert Cunniff,"('Robert Cunniff', 'https://www.imdb.com/name/nm8590714/?ref_=tt_cl_t_8')"
222,Anjelica Maria Daskarolis,"('Anjelica Maria Daskarolis', 'https://www.imdb.com/name/nm10825225/?ref_=tt_cl_t_9')"
223,Joey DiPiazza,"('Joey DiPiazza', 'https://www.imdb.com/name/nm10822952/?ref_=tt_cl_t_10')"
224,Lena Medar,"('Lena Medar', 'https://www.imdb.com/name/nm10543843/?ref_=tt_cl_t_1')"
225,Lana Bogovic,"('Lana Bogovic', 'https://www.imdb.com/name/nm10557487/?ref_=tt_cl_t_2')"
226,Patrik Gregurec,"('Patrik Gregurec', 'https://www.imdb.com/name/nm10796134/?ref_=tt_cl_t_3')"
227,Mislav Zivkovic,"('Mislav Zivkovic', 'https://www.imdb.com/name/nm10796136/?ref_=tt_cl_t_4')"
228,Luna Pilic,"('Luna Pilic', 'https://www.imdb.com/name/nm10557488/?ref_=tt_cl_t_5')"
229,Tin Blagojevic,"('Tin Blagojevic', 'https://www.imdb.com/name/nm10557489/?ref_=tt_cl_t_6')"
230,Dado Cosic,"('Dado Cosic', 'https://www.imdb.com/name/nm2199072/?ref_=tt_cl_t_7')"
231,Ksenija Marinkovic,"('Ksenija Marinkovic', 'https://www.imdb.com/name/nm0547715/?ref_=tt_cl_t_8')"
