,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
384,5.2,['Denis Kryuchkov'],"['Denis Kryuchkov', 'Olga Loyanich', 'Robert Orr']","Nikita, a former Russian Spetsnaz operative, is hired to neutralize the large private security force at a local factory so that his shady employer can extort the business from the factory owner. But Nikita and his group of highly trained fighters get more than they bargained for when it turns out the factory is actually owned by a dangerous warlord connected to the Ru... Read all",1h 43m,Russkiy Reyd
385,6.3,['Jiaoshou Qin'],"['Dong Jing', 'Zhao Minglei']","Li Zhuifeng, a famous general of Shenzhou, and some soldiers in Beipo City are surrounded by Shaman's 100,000 troops. The leader of Shaman intentionally releases the envoy of Gandang City. Huang Zizai, Vice General of Gandang City, understands what Shaman plans. To save Li Zhuifeng, he goes alone to a city in the oasis to ask for help, where he meets many people of vi... Read all",1h 55m,Impasse Rescue
386,--,['Li Jianfeng'],DESCONOCIDO,"Gao Shang, an ordinary ambulance driver with a dream of racing since he was a child, drives his own car and accidentally gets involved in a drag racing dispute, which changes his life completely. In front of a fork in life, to choose stable life or the dream? Gao Shang is at a loss, but what Mengmeng said before death makes him realize the importance of chasing the dr... Read all",1h 31m,Fast Forward
387,5.5,['Gabriel Soriano'],"['Cassandra Salazar', 'Gabriel Soriano']","Penélope an eleven-year-old girl the daughter of a drug-trafficking mother and a violent stepfather is taken to live with Martin (Hugo Catálan), her biological father, after her mother is sentenced to eight years in prison, Martín who has never seen her before agrees to take custody, at first the relationship is difficult but in a short time Martín and Pénelope establ... Read all",1h 26m,Penélope
388,5.3,['Zhongwei Qiu'],"['Yufeng Jiao', 'Mo Xiang Tong Xiu']","When the Nie family of Qinghe faces a crisis, Mingjue and his younger brother Huaisang join hands to surpass every obstacle. However, the brothers are constantly at odds with Mingjue accusing Huaisang of being cowardly, and Huaisang complaining Mingjue arrogant and cruel. Despite the conflicts, they always help each other in times of danger. The brothers eventually le... Read all",1h 30m,Fatal Journey
389,5.8,['Trinh Dinh Le Minh'],DESCONOCIDO,Invisible Evidence follows a blind girl on her journey to solve a case in which she happens to be a witness,1h 40m,Invisible Evidence
390,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt12520290
391,2.8,['Bernardo Arellano'],DESCONOCIDO,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.",1h 21m,Dark Forces
392,--,DESCONOCIDO,DESCONOCIDO,,--,Night of the Mask
393,6.2,['Xuandi Liu'],DESCONOCIDO,"Thousands of years ago, the cruel Simo tribe made a crystal coffin out of meteorites outside, trying to use its mysterious power to expand its power. Unexpectedly, the rebellion inside the door detonated the mysterious power of the crystal coffin. The ancient country was razed to the ground overnight.",--,Five Dragon Town Coffin Biography
394,--,['Timothy Turner'],"['Roane Borger', 'Logan Mcgovern', 'Timothy Turner']","All the three Blanket Man films will be remastered and edited together as one complete film, with all the main characters coming back like never before",--,Blanket Man (Remastered)
395,6.7,['Cheol-ha Lee'],DESCONOCIDO,"Okay! Madam is about a couple, a restaurant manager and a computer repair expert, who must save their family from a hijacking during their first family vacation.",1h 40m,Okay Madam
396,--,['Alvin Gray'],DESCONOCIDO,,--,Severus: The Black Caesar - Septimius meets Julia
397,--,['Alvin Gray'],DESCONOCIDO,,--,Severus: The Black Caesar - Septimius Speech teaser
398,5.1,['John Lyde'],DESCONOCIDO,A college student must draw upon all the skills her spy-father taught her to protect herself and save her father from weapons dealers.,1h 43m,Scarlett
399,6.6,['Liu Bayin'],DESCONOCIDO,"A thousand-year-old demon shrimp infiltrates the palace to take revenge on the emperor, but he is stopped by Creepy Master Le Wu Yi, who is highly capable of hunting him down, and the battle to save the people begins.",1h 13m,Swords of Legends
400,--,['Adam Canuck Zimmerman'],DESCONOCIDO,"The crew of Starship Patrol November, a group of bored under-achievers, have to track down and rescue three hundred earthlings who were kidnapped on their watch.",2h 20m,Starship Patrol
401,1.9,['Brett Kelly'],"['Trevor Payer', 'Brett Kelly']","After becoming injected with a formula derived from an alien spaceship, a laboratory gorilla escapes from his containment and befriends two young boys. The alien formula causes the gorilla to grow to gargantuan size and rampage throughout the city and the boys must find a way to save their simian friend before the Army takes him down.",1h 12m,Konga TNT
402,--,['Bernabé Melendrez'],DESCONOCIDO,,--,Los tres contra el destino
403,7.6,['Tolin Eddy'],DESCONOCIDO,"When a deadly outbreak spreads across an isolated island, the survivors, who have lost everything, must find a way to escape the virus filled island while survival on the island becomes threatened and while a dark secret unravels.",1h 23m,The Shoreline
404,--,DESCONOCIDO,DESCONOCIDO,,--,Getafe CF vs Real Betis Balompié
405,5.2,DESCONOCIDO,DESCONOCIDO,,1h 39m,Manchester City vs Liverpool FC
406,3.3,['Anshuman Pratyush'],"['Rohit Dey', 'Soumya Nandy', 'Rohit Soumya']",The movie is about a team of ATS officers fighting against terrorists in various situations. Danger comes when the terrorists attack in a Hotel.,1h 56m,SOS Kolkata
407,6.4,['Mani Karthi'],DESCONOCIDO,One of the crime scene turns out to be intriguing for the cop Mathivaanan which links to the series of previous murders with same pattern in the town. Further probing leads him into psychological distress before he gets his eyes on the devil for the intelligent battle. Thadayam deals with a thorough case study of a particular crime scene. A typical crime scene doesn't... Read all,2h 30m,Thadayam Mudhal Adhyayam
408,--,['Bernabé Melendrez'],DESCONOCIDO,,--,Vuelven los tres contra el destino
409,--,DESCONOCIDO,DESCONOCIDO,,--,Laliga 20. Matchday Real Betis Balompié vs Real Sociedad
410,--,DESCONOCIDO,DESCONOCIDO,,1h 36m,Merseyside derby Everton FC vs Liverpool FC
411,--,['Ronechia Poole-Daley'],DESCONOCIDO,"A young man struggles to navigate through street life in a world where humans are represented in animal form. With giant shoes to fill he is expected to uphold the legacy of his father, he will be tested.",1h 39m,Jungle Streetlife
412,--,['Hemanth Seervi'],DESCONOCIDO,,2h,Vachan(rajasthani)
413,5.4,DESCONOCIDO,DESCONOCIDO,"EJ has a crush on Hsin-Hsin. He decides to train as a boxer in order to show his braveness and prove his love, but Hsin-Hsin is already in love with a superhero. When Hsin-Hsin gets kidnapped, EJ must risk his life to save his dream girl.",1h 42m,A Choo
