,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
87,--,DESCONOCIDO,DESCONOCIDO,"Master Sgt. Chad Sikeston receives the Purple Heart and Medal of Valor award after being shot 3 times in Afghanistan while trying to assist some fellow soldiers. After he recovers, he returns to Missouri to face a much bigger issue.",--,Pray They Stand Down
88,6.2,DESCONOCIDO,DESCONOCIDO,"New to L.A., Esi stumbles upon a diverse, vivid party, and for the first time she's welcomed into a community where she can let go of societal and family pressures and venture towards self-acceptance.",--,Sunday's Child
89,--,DESCONOCIDO,DESCONOCIDO,A struggling young mom plots to hustle her way out of hardship and get back at her disapproving family after she learns she's pregnant with her third child.,--,A Great Expanse
90,--,DESCONOCIDO,DESCONOCIDO,,--,"Happy Birthday, Corey"
91,--,DESCONOCIDO,DESCONOCIDO,The intrapersonal fragility of a psychologist's life is revealed as she helps others navigate through the issues in their own lives.,--,Life...
92,6.4,DESCONOCIDO,DESCONOCIDO,"Tina lives in Limassol which is now slowly becoming the oligarch paradise of the Mediterranean. Being both a player and a victim in this city transformation, Tina feels overwhelmed - until an extraordinary encounter changes her life.",--,A Summer Place
93,--,DESCONOCIDO,DESCONOCIDO,Anyone can be a hero in their brother's eyes.,--,Super Bois
94,--,DESCONOCIDO,DESCONOCIDO,"Rhea (13) is the primary carer for her father who self medicates with cannabis; the only remedy he's found effective to offset his pain. When school bullies find out that his medicine is home-grown, Rhea quickly learns that sharing is not always caring.",--,Growing Pains
95,--,DESCONOCIDO,DESCONOCIDO,,--,The Jungle
96,--,DESCONOCIDO,DESCONOCIDO,"William is a farmer in the Manx countryside who keeps to himself - until Nancy comes along. A free-spirited traveller, she enchants him into a whirlwind romance. But six months later Nancy is missing. William becomes isolated once more, letting the farm slip into disrepair and visited only by lifelong friend Jane. Nancy's absence causes unspoken tensions, and someone ... Read all",--,The Lost Wife
97,--,DESCONOCIDO,DESCONOCIDO,"Rich Foster, a lowly banker on trial for embezzlement, is visited by a few of the ""interested parties"" in his case the night before he is due to testify in court, all in an effort to clear his name.",--,Dance Card's Full
98,--,DESCONOCIDO,DESCONOCIDO,,--,The Duel
99,8.0,DESCONOCIDO,DESCONOCIDO,A young Indigenous girl discovers a Latina migrant her age who has been separated from her father in the beautiful but dangerous Sonoran desert.,--,Burros
