,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
467,Deni Hines,1970,"[""Miss Fisher's Murder Mysteries"", ""Jimmy and Gret Don't Do Sex"", ""Mao's Last Dancer"", 'The Wog Boy']","['Actress', 'Soundtrack']",1 nomination,--
468,Zdenka Acin,Desconocido,"['The Jon Dore Television Show', 'G-Spot', 'Vannica', 'Nureyev']","['Actress', 'Editor']",Desconocido,--
469,Muriel Kauffmann,Desconocido,"['The 4400', 'Vannica']",['Actress'],Desconocido,--
470,Moishe Teichman,Desconocido,"['Supernatural', 'Fringe', 'They Dream', 'Delinquent']","['Actor', 'Producer', 'Writer']",1 win,--
471,Nicolás Mladinic,1983,"['Mami te amo', 'Una parte de mi vida', 'Enséñame Otra Vez!', '¡Enséñame de nuevo!']","['Actor', 'Producer']",Desconocido,--
472,Miguel Angel Guarda,Desconocido,"['Historias Breves VI', 'Bet Jal: Respira un día más', 'Navidad QL', 'Caribou']","['Camera and Electrical Department', 'Actor', 'Cinematographer']",Desconocido,--
473,Ernesto Araya,Desconocido,"['Ángel Negro', 'Amargura', 'Rachmaninoff', 'Bomb!']","['Actor', 'Additional Crew', 'Cinematographer']",Desconocido,--
474,Juan Olivares,Desconocido,"['Guardians of the Galaxy', 'The Secret in Their Eyes', 'Furious 7', 'Deadpool']","['Visual Effects', 'Actor', 'Producer']",1 nomination,--
475,Esteban Rojas,1983,"['Insomnia', 'Post: La aventura completa', 'Strogonoff', 'Cichonga']","['Director', 'Editor', 'Actor']",1 win,--
476,Magdalena Encina,Desconocido,['Enséñame Otra Vez!'],"['Actress', 'Producer']",Desconocido,--
477,Camila Luchsinger,Desconocido,"['Enséñame Otra Vez!', 'Look París: Belleza 2010']","['Actress', 'Art Director']",Desconocido,--
478,Nicolás Wellmann,Desconocido,"['Los 80', ""Las Vega's"", 'El Cordero', 'Peleles']","['Writer', 'Actor', 'Producer']",1 nomination,--
479,Atomic Zagnut Adams,Desconocido,"['Clownvets', '¡Enséñame de nuevo!', 'La Experiencia Barriga']","['Camera and Electrical Department', 'Actor']",Desconocido,--
480,Francisco Campos-Lopez,1986,"['I Did Her Wrong', 'Coterráneos', 'Rappahannock Girls', 'Coterráneos II: Una calentura, perdón... una aventura en Buenos Aires']","['Producer', 'Director', 'Writer']",1 win & 2 nominations,--
481,Jonah Goldstein,Desconocido,"['The Time Machine: A Chad, Matt & Rob Interactive Adventure', 'Popstar: Never Stop Never Stopping', 'Punchline', 'How to Become an Internet Celebrity']","['Producer', 'Production Manager', 'Writer']",Desconocido,--
482,Chester Tam,Desconocido,"['Scream', 'Take the 10', 'Hot Rod', 'Workaholics']","['Actor', 'Writer', 'Director']",Desconocido,--
483,Kirk Anderson,Desconocido,['Clay'],['Actor'],Desconocido,--
484,Mary Anne Bowman,Desconocido,['Clay'],['Actor'],Desconocido,--
485,Dina Gardner,Desconocido,"[""Cain's Mark"", 'Titus', 'Clay', 'Titan Safety Systems']",['Actress'],Desconocido,--
486,Daraka Larimore,Desconocido,['Clay'],['Actor'],Desconocido,--
487,James C. Leary,1973,"['Waiting for Deading', 'Buffy the Vampire Slayer', 'Sleeper', 'Stunt C*cks']","['Actor', 'Writer', 'Producer']",2 wins,--
488,Christian Stolte,1962,"['Chicago Fire', 'Law Abiding Citizen', 'Public Enemies']","['Actor', 'Soundtrack']",1 win,--
489,Thierry Piétra,Desconocido,"['The Family', 'Maximilian', 'The Assault', 'The Philosopher']",['Actor'],Desconocido,--
490,Jean-Michel Steinfort,Desconocido,"['Boite a outil', 'Sexy Boys', 'Absurdus']","['Actor', 'Director']",Desconocido,--
491,Elaine Bonsangue,Desconocido,"['Midway - Tra la vita e la morte', ""L'uomo di vetro"", 'I Viceré', 'Nickn@me']",['Actress'],Desconocido,--
492,Gabriele Greco,1976,"['Un tango prima di tornare', 'Don Matteo', 'Il giovane Pertini - Combattente per la libertà', 'Capri']","['Actor', 'Costume Designer']",1 win,--
493,Ivana Massetti,Desconocido,"['The Life of Luciano Pavarotti', 'Leonardo', 'Mr. Gladiator', ""All the Queen's Men""]","['Writer', 'Director', 'Producer']",Desconocido,--
494,Linda Michaels,Desconocido,"['Profiler', ""Bird's Eye Witness"", 'Gilmore Girls', 'Diagnosis Murder']",['Actress'],Desconocido,--
495,Jon Sperry,Desconocido,"['The Piano', 'Thelma & Louise', 'Westworld', 'Reservoir Dogs']","['Additional Crew', 'Actor', 'Producer']",Desconocido,--
496,Patti Troisi,5,"['The Last Tycoon', 'Selfie', 'Custody Road']","['Actress', 'Additional Crew']",Desconocido,--
497,Barry MacKinnon,Desconocido,"['Moose Hunter', 'Starhunter']","['Actor', 'Director', 'Writer']",Desconocido,--
498,Lucia Poli,1940,"['Albergo Roma', 'Gostanza da Libbiano', 'The Double Hour', 'The Tiger and the Snow']",['Actress'],1 win & 2 nominations,--
499,Nathan Hill,Desconocido,"['Lady Terror', 'Revenge of the Gweilo', 'Jasper', 'Fox Force']","['Actor', 'Producer', 'Director']",11 wins & 44 nominations,--
500,Niobe Dean,Desconocido,"['Broken Allegiance', 'Shackle', 'Piggy', 'Neighbours']",['Actress'],Desconocido,--
501,Steve O'Donnell,Desconocido,"['Queen of the Damned', 'The Upsell', 'The Unrequited', 'The Block']","['Actor', 'Additional Crew']",Desconocido,--
502,Candice Day,Desconocido,"['Ghost Rider', ""Charlotte's Web"", 'Fox Force', 'Jasper']","['Camera and Electrical Department', 'Actress', 'Cinematographer']",Desconocido,--
503,Luke Banyai,Desconocido,"['Mary Worth', 'Fox Force', 'Hotel Motel', 'The Girl and the Gun']","['Sound Department', 'Actor', 'Director']",Desconocido,--
504,Michael Farrugia,Desconocido,"['The Count of Monte Cristo', 'The Impasse', 'Mating Habits of the Homo-Sapien', 'The Unrequited']","['Actor', 'Additional Crew']",Desconocido,--
505,Felicity King,Desconocido,"['Home', 'The Impasse', 'Nice to Meet Yoshiko', 'Opraholic']","['Actress', 'Director', 'Writer']",Desconocido,--
506,Stuart Van Eysden,Desconocido,"['Teddy', 'The Magic Sledgehammer', 'Mating Habits of the Homo-Sapien', 'Fox Force']","['Cinematographer', 'Editor', 'Producer']",Desconocido,--
507,Lluís M. Campos,Desconocido,['La introspección sobre la bazofia cinegética del trébede en el linde del camote'],"['Director', 'Actor', 'Writer']",Desconocido,--
