,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
780,--,DESCONOCIDO,"['Shayne Pax', 'Llysa Rie']","A college girl Living with HIV in LA struggles with everyday life, relationships and the possibility of death, while her health declines to AIDs.",1h 5m,"I, Matter"
781,7.8,['Wes Anderson'],DESCONOCIDO,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",1h 41m,Isle of Dogs
782,7.1,['Tom Harper'],DESCONOCIDO,A troubled young Glaswegian woman dreams of becoming a Nashville country star.,1h 41m,Wild Rose
783,6.6,['Will Gluck'],DESCONOCIDO,A rebellious rabbit tries to sneak into a farmer's vegetable garden.,1h 35m,Peter Rabbit
784,4.9,['Tristan Aronovich'],DESCONOCIDO,NAZISM WAS BORN IN EUROPE... AND RAISED IN SOUTH AMERICA.,1h 32m,Black & White
785,5.4,['Rafal Sokolowski'],DESCONOCIDO,One of the city's last decent tow truck drivers risks everything on a desperate quest to become king of the road and provide for his struggling family.,1h 26m,22 Chaser
786,3.3,['Grzegorz Lewandowski'],"['Grzegorz Lewandowski', 'Takeshi Neko']","You are eighteen. Your life consists of sex, alcohol and drugs. You think that everything is meaningless. Suddenly someone offers a helping hand, but while they put faith in you, they are teetering between life and death. Your only friend commits suicide. You love a girl, who is pulling you into an abyss. You don't notice the one who wants to save you... you lose them... Read all",1h 16m,Don't Leave Me
787,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt5137020
788,5.3,['Alberto Gelpi'],DESCONOCIDO,"A series of mutilated corpses is upsetting a town in central Italy. Police believe that this is a wolf, but it might not be a wolf as others.",1h 31m,L'ombra del lupo
789,8.6,DESCONOCIDO,DESCONOCIDO,"Charlotte and her husband John are packing in preparation for a trip to the beach with their son Ricky. Shortly after driving away from their farm, their car is struck in a head on collision and, tragically, only Charlotte survives. Isolated on her farm Charlotte slowly becomes swallowed up in an overwhelming morass of anguish and grief. One night she encounters an in... Read all",1h 42m,In the Orchard
