,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
60,--,DESCONOCIDO,"['Jing Li', 'Man Shan', 'Zhu Xiao']","Zhong Kui, an orphan who has determined to become an exorcist since he was young, calls himself ""the exorcist master"". He forms an exorcist team with the fish-like person Xiaoyu and the silly ginseng elf Huanxi. They make a living by playing tricks to people. When the three come to Luo City and plan to cheat the local people for money as they usually do, they are surp... Read all",1h 3m,Demons Hunter - ZhongKui: Nightmare
61,--,['Zheng Liu'],DESCONOCIDO,A diary was found in the coffin of his great-grandpa Jin Maocai when the professional treasure hunter Jin San moved his ancestral grave. The diary recorded that the authentic manuscript of Su Dongpo's famous poem was buried in a Japanese underground fortification in Mongolian during the Counter-Japanese War. Jin San formed a treasure-hunting team to carry out treasure... Read all,1h 27m,Tomb Guardians II: The Sea of Death
62,--,['Elijah Butler'],DESCONOCIDO,"Sonic and friends team up with a couple agents to save Amy Rose, find the 7 chaos emeralds and save the world from Dr. Eggman and his plan on world domination.",2h 2m,Speed: A Sonic the Hedgehog Movie
63,--,['Balbir Begampuri'],DESCONOCIDO,,--,Delhi to Lahore
64,4.2,DESCONOCIDO,DESCONOCIDO,"Well, Luke Skywalker is still drinking discolored milk - not much has changed in the 'Star Wars' universe. The guys at RiffTrax may not be consuming strange liquids, but they are poking fun in this comedic audio track.",--,RiffTrax: Star Wars: The Last Jedi
65,6.4,['Yulong Guo'],"['Xinyu Chou', 'Shuang Zhong']","In A.D. 684, The Headless General, A giant killing party at the imperial palace of the Great Reich. One day ahead of the grand coronation of the first empress WU in Chinese history, a giant ""headless general"" appears and kills inside the royal tomb.The Empress WU request a genius detective Dee to start investigating the case.",1h 27m,Di Renjie: The Headless General
66,5.8,['Sonam Dorji Casper'],DESCONOCIDO,,--,Singye
67,6.4,['Yulong Guo'],"['Xinyu Chou', 'Shuang Zhong']","In A.D. 684, The Headless General, A giant killing party at the imperial palace of the Great Reich. One day ahead of the grand coronation of the first empress WU in Chinese history, a giant ""headless general"" appears and kills inside the royal tomb.The Empress WU request a genius detective Dee to start investigating the case.",1h 27m,Di Renjie: The Headless General
68,5.1,['Zhang Zhu Lin'],DESCONOCIDO,Ge Zhen joins a killer organization the 12 troops. Justice and evil coexist and the entanglement between loyalty and betrayal come one after another.,1h 13m,The Mystical Treasure
69,5.6,['Hongzhi Liu'],DESCONOCIDO,Masters of different martial arts styles start to disappear or are killed mysteriously.,1h 23m,Monkey King Reincarnation
70,5.9,['Dai Wei'],DESCONOCIDO,"20 years after the Revolution of 1911, Huo Zhenshan opens a school to promote Chinese martial arts. But a new challenge in the black market emerges.",1h 39m,Shocking Kung Fu of Huo's
71,--,['Nadim Mehanna'],DESCONOCIDO,"Issam is a mysterious grotto-man living in the wilderness, over viewing a rural village with a lot of happenings - For more than twenty years, they call him ""the thief of food"" as he steals nothing but something to eat, no one dares to confront him, he looks scary with his thick beard but ""the Gost"" is also friendly and loving, while he rescues inhabitants from all ki... Read all",--,Meenak Enta
72,--,['Timothy Paul Taylor'],"['Teresa D. Lee', 'Timothy Paul Taylor']",,--,Ad Meliora: Dentro e Fora
73,8.0,['Chuanlin Sun'],DESCONOCIDO,"After an official of Youzhou province was attacked, both imperial court and folk force are involved in following actions.",1h 32m,The Heshuo Misty Clouds
