,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
148,--,['So-jin Park'],DESCONOCIDO,"A girl kills her friend with hypnosis. Heeju, who's spent an entire year in her room, regains confidence slowly and finally leaves the room. She also makes up with her mom and decides to re-enter the society But Haeyoung, the bully, finds out where she lives and the harassment starts again. Heeju wants to re-enter the society but is faced with an obstacle that is Haey... Read all",1h 22m,The Girl in a Tiny Room
149,6.3,['Federico Veiroj'],"['Arauco Hernández Holz', 'Martín Mauregui', 'Federico Veiroj']","Spanning the fifties to the seventies, the film follows Humberto as he gets increasingly in over his head with multiple shady book-cooking schemes throughout South America, leading to an ultimate life-or-death decision.",1h 37m,The Moneychanger
150,4.6,['Vijay Kiran'],DESCONOCIDO,"Sinnga is Chiranjeevi Sarja's take on the angry young man, with ample doses of romance and mother-son sentiments thrown in.",2h 11m,Singa
151,8.6,['S. Kumar'],DESCONOCIDO,"Based on the sport of Boxing, the film narrates the story of 'Victor' ""Sudip Pandey"" who becomes a boxing champion through his sheer hard work and dedication. However, soon, Victor, a true patriot gets trapped into the dark side of the sports and loses everything. This does not deter his determination and he decides to fight again for his passion.",2h 6m,V for Victor
152,--,['Jordan-Paige Sudduth'],DESCONOCIDO,"Cyrus Price and his friends are the runts of the litter, and always have been. Bella (known as Bluebell to her friends) has an unpleasant past and most of her family is in jail, Avery's a killer dancer but can't catch a ball to save his life and is teased for it daily, Abcd'e (affectionately nicknamed Alphabet, even though it's ironic) is quite intelligent, but being ... Read all",--,Runts
153,5.2,['Venkat M'],DESCONOCIDO,"Ram has found a novel way to make some quick bucks: setting up an agency which helps out people who are facing issues in their relationship. However, his career as a love doctor and matchmaker is about to face its greatest challenge when a couple he brought together get into some serious trouble.",2h 9m,Okate Life
154,5.5,['Indranil Roychowdhury'],DESCONOCIDO,"Mrs. Mookherjee is a makeup artist. Her prospective husband worked overseas. When he returned, she forced him to get married but he disagreed because he realized he didn't have enough money to give her the luxurious life she deserved. The story blossoms from her response.",--,The Lovely Mrs. Mookherjee
155,5.0,DESCONOCIDO,"['N.K. Salil', 'Gagandeep Thambar']","After stumbling across illegal activities in a shady pub, a photojournalist finds her life in jeopardy. The only person standing between the criminal racket and her is a youngster who is a singer at the pub. Can he save her from the imminent danger?",2h 10m,Kidnap
156,--,['Raadha'],DESCONOCIDO,"It follows the story of Ajay, a celebrated architect who loses it all and subsequently sets on a path of vengeance and redemption.",--,Khananam
157,6.7,['Fyzal Boulifa'],DESCONOCIDO,"Lynn and Lucy are lifelong best friends, their relationship as intense as any romance. Neither has ventured far from where they grew up. Lynn, who married her first boyfriend and whose daughter is fast growing up, is delighted when the charismatic, volatile Lucy has her first baby boy. Lucy, however, does not react to being a mother as Lynn expects. Soon, they find th... Read all",1h 30m,Lynn + Lucy
158,--,['Atul Patel'],DESCONOCIDO,,2h 10m,Jalsaghar
159,--,['Pughazhendi'],DESCONOCIDO,,2h 3m,Vedhamanavan
160,--,['Ishan Parikh'],DESCONOCIDO,"The lives of a failing private investigator, a disjointed married couple, and a successful internet blogger interlock in three stories of self-pride and narcissism.",2h 7m,Ego
161,--,['Walmy de la Cruz'],"['Ericka Montilla', 'Walmy de la Cruz']",,--,La Flor de Taboga
162,6.2,['Kamen Donev'],DESCONOCIDO,"Tough family drama seen from it's comic angle. An inter-neighbor comedy with guns, face-slapping and traditional wedding dances. Based on three single act plays from Kamen Donev.",2h 27m,Uyut
163,2.2,DESCONOCIDO,"['Eric Paul Erickson', 'Bill Hanstock', 'Robert Hensley']","A massive influx of glacial melting triggers a new ice age in the Northern Hemisphere, forcing a family to make their way across the ice-covered landscape before they are frozen out for good.",1h 28m,Arctic Apocalypse
