,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
813,5.3,['Brian Crano'],DESCONOCIDO,A woman on the brink of a marriage proposal is told by a friend that she should date other men before spending the rest of her life with her boyfriend.,1h 36m,Permission
814,--,['Christopher Irarrazabal'],DESCONOCIDO,"After abruptly leaving, Alex returns to find his old life and friends have changed dramatically.",--,Basketball Friends Forever
815,5.3,['Katja Wik'],DESCONOCIDO,"With equal parts of humor and seriousness, we follow three relationships and three women.",1h 30m,Exfrun
816,--,['James Daly III'],DESCONOCIDO,Douglas Hendrix (James Daly III) is a scorned man from a previous relationship gone array. He lives his everyday life a shell of himself to comedic value. Until one day the love of his life re-enters. Can he find himself again?,1h 40m,Victims of Circumstance
817,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt5428968
818,5.2,['Sven Unterwaldt Jr.'],DESCONOCIDO,"Toni and Marc want to divorce because the great passion seems to have diminished after 15 years of marriage. It should be a consensual separation, but the new beginning is not so easy: both have just gotten the chance of a job abroad.",1h 30m,"It's Your Turn, Honey!"
819,3.4,['Rolfe Kanefsky'],DESCONOCIDO,"A young couple moves into their dream house, which quickly becomes a living nightmare upon discovering a demonic secret awaiting them perennially in the cellar - with unholy pleasures, fear feasting and a brute for all who cross its' path.",1h 34m,The Black Room
820,6.1,['Alfredo Arciero'],"['Alfredo Arciero', 'Alessio Billi']","On board a train on its last trip, five people know each other, collide, make friends and solve their personal issues finding out what's really important in life.",1h 36m,Il viaggio
821,5.1,DESCONOCIDO,"['Pierre Greco', 'André Morency']","Quebec City, 1956. Nelly Maloye, an ebullient novice detective, accidentally crosses paths with Simon Picard, an ambitious research assistant in anthropology at the local university. Backed by a glory-seeking philanthropist, the intuitive but disorganized Nelly and the methodical, obsessive Simon set off on a wild adventure, determined to prove the existence of the Ab... Read all",1h 25m,A Yeti Adventure
822,7.0,['Steven Soderbergh'],DESCONOCIDO,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.,1h 58m,Logan Lucky
823,--,['Scotty Smith'],DESCONOCIDO,"Cautiously treading through life, Cal gets kicked out of his comfort zone by an imaginary and wildly chaotic clown named Otis, that forces him to realize that sometimes you have to embrace the madness, to conquer the mundane.",--,Hooray for the Madness
824,7.3,['Rocke Killingan'],DESCONOCIDO,"Sara loses his parents, which forces her to go to a corner of prostitution,where she meets Marcela, a transgender woman. When Marcela finds out that Sara is a virgin, she decides to protect her, knowing it will get her into trouble with her bosses if they find out.",1h 12m,La Vida Que Elegimos
825,5.0,['Gigi Roccati'],DESCONOCIDO,A migrant tale of sisterhood and music celebrating unconventional friendships and the power of diversity.,1h 25m,Babylon Sisters
